Gene stable ID	Chimpanzee gene stable ID
ENSG00000197993	ENSPTRG00000048557
ENSG00000197993	ENSPTRG00000024026
ENSG00000263649	
ENSG00000232629	ENSPTRG00000023404
ENSG00000123352	ENSPTRG00000004907
ENSG00000251122	
ENSG00000250674	
ENSG00000249421	
ENSG00000248647	
ENSG00000254042	
ENSG00000241106	ENSPTRG00000018020
ENSG00000113303	ENSPTRG00000017644
ENSG00000281131	
ENSG00000259241	
ENSG00000259296	
ENSG00000124019	ENSPTRG00000012985
ENSG00000140280	ENSPTRG00000007078
ENSG00000204246	ENSPTRG00000021210
ENSG00000227055	
ENSG00000231758	
ENSG00000188566	ENSPTRG00000024013
ENSG00000226539	
ENSG00000260142	
ENSG00000225182	
ENSG00000226125	
ENSG00000239293	
ENSG00000179420	
ENSG00000136694	ENSPTRG00000012375
ENSG00000259377	
ENSG00000159763	ENSPTRG00000019801
ENSG00000250264	
ENSG00000198838	ENSPTRG00000006872
ENSG00000286965	
ENSG00000259818	
ENSG00000229444	
ENSG00000155666	ENSPTRG00000007910
ENSG00000204264	ENSPTRG00000018022
ENSG00000240563	ENSPTRG00000034387
ENSG00000165131	ENSPTRG00000040976
ENSG00000165131	ENSPTRG00000045781
ENSG00000138434	ENSPTRG00000012703
ENSG00000223595	
ENSG00000234318	
ENSG00000284773	
ENSG00000164675	ENSPTRG00000019636
ENSG00000264932	
ENSG00000234481	
ENSG00000275982	ENSPTRG00000038423
ENSG00000252349	
ENSG00000262681	
ENSG00000264785	
ENSG00000117862	ENSPTRG00000000733
ENSG00000108602	ENSPTRG00000008874
ENSG00000285836	
ENSG00000140623	ENSPTRG00000007728
ENSG00000242308	
ENSG00000204261	
ENSG00000250012	
ENSG00000244640	
ENSG00000254130	
ENSG00000241257	
ENSG00000280161	
ENSG00000253424	
ENSG00000253966	
ENSG00000158186	ENSPTRG00000015445
ENSG00000251211	
ENSG00000162551	ENSPTRG00000000302
ENSG00000240065	ENSPTRG00000018024
ENSG00000113594	ENSPTRG00000016809
ENSG00000232524	
ENSG00000207338	ENSPTRG00000045570
ENSG00000128609	ENSPTRG00000019637
ENSG00000111271	ENSPTRG00000005462
ENSG00000173253	ENSPTRG00000020730
ENSG00000234515	
ENSG00000235301	
ENSG00000164430	ENSPTRG00000018345
ENSG00000198643	ENSPTRG00000022801
ENSG00000155719	
ENSG00000010704	ENSPTRG00000017805
ENSG00000197444	ENSPTRG00000002492
ENSG00000148343	ENSPTRG00000021449
ENSG00000148343	ENSPTRG00000044579
ENSG00000172888	ENSPTRG00000044761
ENSG00000235612	
ENSG00000228369	
ENSG00000183431	ENSPTRG00000000559
ENSG00000138829	ENSPTRG00000017200
ENSG00000230442	
ENSG00000278215	
ENSG00000230607	
ENSG00000257271	
ENSG00000133800	ENSPTRG00000003359
ENSG00000083290	ENSPTRG00000008875
ENSG00000170807	ENSPTRG00000019639
ENSG00000106299	ENSPTRG00000019640
ENSG00000283314	
ENSG00000226389	
ENSG00000248452	
ENSG00000229870	
ENSG00000163394	ENSPTRG00000015969
ENSG00000178440	
ENSG00000206858	ENSPTRG00000049429
ENSG00000198730	ENSPTRG00000023779
ENSG00000198964	ENSPTRG00000002502
ENSG00000114125	ENSPTRG00000039248
ENSG00000272686	
ENSG00000201104	
ENSG00000228211	
ENSG00000128039	ENSPTRG00000016070
ENSG00000106302	ENSPTRG00000019642
ENSG00000227485	
ENSG00000288695	
ENSG00000224609	
ENSG00000273257	
ENSG00000160882	ENSPTRG00000020644
ENSG00000273394	
ENSG00000153012	ENSPTRG00000045126
ENSG00000144909	ENSPTRG00000015321
ENSG00000106686	ENSPTRG00000020740
ENSG00000106333	ENSPTRG00000045249
ENSG00000106333	ENSPTRG00000019497
ENSG00000235545	
ENSG00000236646	
ENSG00000169174	ENSPTRG00000000783
ENSG00000161850	ENSPTRG00000004976
ENSG00000110321	ENSPTRG00000003362
ENSG00000106330	ENSPTRG00000046456
ENSG00000174579	ENSPTRG00000015430
ENSG00000231040	
ENSG00000281501	
ENSG00000038210	ENSPTRG00000015960
ENSG00000166006	ENSPTRG00000005232
ENSG00000189196	
ENSG00000225303	
ENSG00000238523	ENSPTRG00000037845
ENSG00000231588	
ENSG00000242525	
ENSG00000223761	
ENSG00000224085	
ENSG00000225913	
ENSG00000196566	
ENSG00000065485	ENSPTRG00000015302
ENSG00000234192	
ENSG00000198682	ENSPTRG00000023677
ENSG00000236049	
ENSG00000232198	
ENSG00000272994	
ENSG00000231622	
ENSG00000237260	
ENSG00000271172	
ENSG00000224288	
ENSG00000238063	
ENSG00000278135	
ENSG00000235242	
ENSG00000274629	
ENSG00000109618	ENSPTRG00000015959
ENSG00000118997	ENSPTRG00000012761
ENSG00000129696	ENSPTRG00000020150
ENSG00000235804	
ENSG00000106327	ENSPTRG00000049338
ENSG00000106327	ENSPTRG00000019499
ENSG00000227104	
ENSG00000243725	ENSPTRG00000041368
ENSG00000169900	ENSPTRG00000008041
ENSG00000231096	
ENSG00000279251	
ENSG00000276406	
ENSG00000270091	
ENSG00000285785	
ENSG00000261052	ENSPTRG00000051835
ENSG00000116985	ENSPTRG00000000578
ENSG00000235389	
ENSG00000286732	
ENSG00000212695	
ENSG00000279555	
ENSG00000239102	ENSPTRG00000037236
ENSG00000279281	
ENSG00000174564	ENSPTRG00000015436
ENSG00000133858	ENSPTRG00000005224
ENSG00000225706	
ENSG00000266100	
ENSG00000280028	
ENSG00000263499	
ENSG00000138138	ENSPTRG00000002717
ENSG00000242889	ENSPTRG00000041985
ENSG00000234021	
ENSG00000238447	
ENSG00000166329	ENSPTRG00000009439
ENSG00000212829	
ENSG00000265542	
ENSG00000265735	
ENSG00000222976	ENSPTRG00000036345
ENSG00000230920	
ENSG00000171872	ENSPTRG00000000652
ENSG00000234360	
ENSG00000181610	ENSPTRG00000009440
ENSG00000226717	
ENSG00000205268	ENSPTRG00000030991
ENSG00000232035	
ENSG00000264914	
ENSG00000162407	ENSPTRG00000000787
ENSG00000196305	ENSPTRG00000021108
ENSG00000214860	
ENSG00000269786	
ENSG00000248293	
ENSG00000138459	ENSPTRG00000015221
ENSG00000048342	ENSPTRG00000015926
ENSG00000253687	
ENSG00000251556	
ENSG00000272494	
ENSG00000145715	ENSPTRG00000017062
ENSG00000105221	ENSPTRG00000010992
ENSG00000223820	
ENSG00000264177	
ENSG00000267441	
ENSG00000275206	
ENSG00000285079	
ENSG00000243782	ENSPTRG00000041679
ENSG00000204471	
ENSG00000227268	ENSPTRG00000040977
ENSG00000213613	
ENSG00000200891	ENSPTRG00000026686
ENSG00000226594	
ENSG00000169218	ENSPTRG00000000550
ENSG00000216616	
ENSG00000150347	ENSPTRG00000002534
ENSG00000220161	
ENSG00000124818	ENSPTRG00000018249
ENSG00000205266	
ENSG00000249869	
ENSG00000145103	ENSPTRG00000015285
ENSG00000266162	
ENSG00000186831	
ENSG00000229659	
ENSG00000077080	ENSPTRG00000019500
ENSG00000077080	ENSPTRG00000046117
ENSG00000166343	ENSPTRG00000002630
ENSG00000283428	ENSPTRG00000050942
ENSG00000061676	ENSPTRG00000012709
ENSG00000139350	ENSPTRG00000005329
ENSG00000214856	
ENSG00000263179	
ENSG00000163877	ENSPTRG00000000547
ENSG00000107758	ENSPTRG00000002631
ENSG00000175643	ENSPTRG00000007770
ENSG00000286811	
ENSG00000226068	
ENSG00000216835	
ENSG00000232876	
ENSG00000236703	
ENSG00000207689	
ENSG00000229526	
ENSG00000224374	
ENSG00000172354	ENSPTRG00000052136
ENSG00000172354	ENSPTRG00000019501
ENSG00000234084	
ENSG00000227919	
ENSG00000267492	
ENSG00000287094	
ENSG00000230662	
ENSG00000251011	
ENSG00000228929	
ENSG00000201012	ENSPTRG00000025154
ENSG00000178279	ENSPTRG00000007766
ENSG00000224570	
ENSG00000224980	
ENSG00000261734	
ENSG00000185031	
ENSG00000271249	
ENSG00000171916	ENSPTRG00000008853
ENSG00000231395	
ENSG00000278967	
ENSG00000238622	ENSPTRG00000037986
ENSG00000158220	ENSPTRG00000015446
ENSG00000178257	
ENSG00000236287	ENSPTRG00000040343
ENSG00000212228	ENSPTRG00000033024
ENSG00000122304	ENSPTRG00000007768
ENSG00000157184	ENSPTRG00000000751
ENSG00000135541	ENSPTRG00000018632
ENSG00000003989	ENSPTRG00000020021
ENSG00000175646	
ENSG00000250041	
ENSG00000254401	
ENSG00000287429	
ENSG00000221801	
ENSG00000254957	
ENSG00000199668	ENSPTRG00000047769
ENSG00000263080	
ENSG00000270897	
ENSG00000255288	
ENSG00000262703	
ENSG00000175390	ENSPTRG00000003326
ENSG00000188897	ENSPTRG00000007771
ENSG00000272491	
ENSG00000198815	ENSPTRG00000000606
ENSG00000075826	ENSPTRG00000002850
ENSG00000262636	
ENSG00000262999	
ENSG00000184602	ENSPTRG00000041691
ENSG00000262420	
ENSG00000274505	ENSPTRG00000051885
ENSG00000278985	
ENSG00000118007	ENSPTRG00000015432
ENSG00000260213	
ENSG00000250493	
ENSG00000254735	
ENSG00000285509	
ENSG00000284512	
ENSG00000261061	
ENSG00000182255	
ENSG00000166454	ENSPTRG00000008384
ENSG00000131808	ENSPTRG00000003463
ENSG00000149781	ENSPTRG00000024042
ENSG00000260643	
ENSG00000175497	ENSPTRG00000012390
ENSG00000261141	
ENSG00000261838	
ENSG00000245059	
ENSG00000140905	ENSPTRG00000008386
ENSG00000167494	
ENSG00000227689	
ENSG00000227077	
ENSG00000276532	ENSPTRG00000049596
ENSG00000276532	ENSPTRG00000052116
ENSG00000276532	ENSPTRG00000045054
ENSG00000276532	ENSPTRG00000048951
ENSG00000243664	
ENSG00000189375	ENSPTRG00000032632
ENSG00000160883	ENSPTRG00000017571
ENSG00000172336	ENSPTRG00000047460
ENSG00000172336	ENSPTRG00000019504
ENSG00000130427	ENSPTRG00000050969
ENSG00000130427	ENSPTRG00000019505
ENSG00000104320	ENSPTRG00000020407
ENSG00000111077	ENSPTRG00000004999
ENSG00000149743	ENSPTRG00000003822
ENSG00000249754	
ENSG00000241923	
ENSG00000146839	ENSPTRG00000052512
ENSG00000146839	ENSPTRG00000045801
ENSG00000153132	ENSPTRG00000049174
ENSG00000262262	
ENSG00000287058	
ENSG00000174977	
ENSG00000224126	
ENSG00000134744	ENSPTRG00000000740
ENSG00000166473	ENSPTRG00000043634
ENSG00000265693	
ENSG00000248717	
ENSG00000171931	ENSPTRG00000052359
ENSG00000171931	ENSPTRG00000044245
ENSG00000171931	ENSPTRG00000047516
ENSG00000253618	
ENSG00000285891	
ENSG00000082515	ENSPTRG00000051589
ENSG00000255339	
ENSG00000205301	ENSPTRG00000031089
ENSG00000166136	ENSPTRG00000002851
ENSG00000166136	ENSPTRG00000044945
ENSG00000186952	ENSPTRG00000017123
ENSG00000178202	ENSPTRG00000004253
ENSG00000171928	ENSPTRG00000047476
ENSG00000224670	
ENSG00000280262	
ENSG00000179387	ENSPTRG00000016462
ENSG00000115020	ENSPTRG00000012866
ENSG00000166135	ENSPTRG00000002852
ENSG00000002330	ENSPTRG00000003830
ENSG00000109424	ENSPTRG00000016463
ENSG00000214280	
ENSG00000229048	
ENSG00000114573	ENSPTRG00000015235
ENSG00000274660	ENSPTRG00000050270
ENSG00000173153	ENSPTRG00000003833
ENSG00000104450	ENSPTRG00000020471
ENSG00000287449	
ENSG00000242102	ENSPTRG00000040446
ENSG00000075891	ENSPTRG00000002853
ENSG00000248621	
ENSG00000249661	
ENSG00000121895	ENSPTRG00000015988
ENSG00000055163	ENSPTRG00000017465
ENSG00000265478	
ENSG00000250111	
ENSG00000274747	ENSPTRG00000049596
ENSG00000274747	ENSPTRG00000052116
ENSG00000274747	ENSPTRG00000045054
ENSG00000274747	ENSPTRG00000048951
ENSG00000264273	
ENSG00000233327	
ENSG00000249685	
ENSG00000248567	
ENSG00000273018	
ENSG00000250877	
ENSG00000248785	
ENSG00000138794	ENSPTRG00000046752
ENSG00000280353	
ENSG00000205041	
ENSG00000268583	
ENSG00000276631	
ENSG00000186008	
ENSG00000271598	
ENSG00000248830	
ENSG00000126254	ENSPTRG00000010852
ENSG00000252608	ENSPTRG00000051215
ENSG00000279733	
ENSG00000286759	
ENSG00000266581	
ENSG00000249489	
ENSG00000135697	ENSPTRG00000008389
ENSG00000255082	
ENSG00000201489	ENSPTRG00000033266
ENSG00000241777	
ENSG00000239697	ENSPTRG00000040723
ENSG00000230655	
ENSG00000239677	
ENSG00000109861	ENSPTRG00000004152
ENSG00000147434	ENSPTRG00000020210
ENSG00000241695	
ENSG00000273447	
ENSG00000228398	
ENSG00000196411	ENSPTRG00000019507
ENSG00000196411	ENSPTRG00000046579
ENSG00000123739	ENSPTRG00000044543
ENSG00000206527	ENSPTRG00000030147
ENSG00000162437	ENSPTRG00000000824
ENSG00000280182	
ENSG00000244144	
ENSG00000260495	
ENSG00000286396	
ENSG00000284473	
ENSG00000272678	
ENSG00000279021	
ENSG00000244720	
ENSG00000260229	
ENSG00000279476	
ENSG00000163421	ENSPTRG00000015104
ENSG00000104435	ENSPTRG00000020363
ENSG00000277255	
ENSG00000275109	ENSPTRG00000047883
ENSG00000279681	
ENSG00000285330	
ENSG00000279294	
ENSG00000279841	
ENSG00000272795	
ENSG00000255185	
ENSG00000248871	
ENSG00000109534	ENSPTRG00000016364
ENSG00000233910	
ENSG00000287703	
ENSG00000242968	
ENSG00000283039	ENSPTRG00000048900
ENSG00000240888	
ENSG00000229032	
ENSG00000229294	
ENSG00000184292	ENSPTRG00000000795
ENSG00000163430	ENSPTRG00000015269
ENSG00000222072	ENSPTRG00000035487
ENSG00000187140	ENSPTRG00000030580
ENSG00000272572	
ENSG00000239118	ENSPTRG00000046867
ENSG00000239118	ENSPTRG00000050940
ENSG00000241183	
ENSG00000119906	ENSPTRG00000002855
ENSG00000226754	
ENSG00000090857	
ENSG00000136868	ENSPTRG00000021272
ENSG00000232993	
ENSG00000234088	
ENSG00000236973	
ENSG00000276384	
ENSG00000227947	
ENSG00000277397	
ENSG00000161956	ENSPTRG00000008693
ENSG00000271200	
ENSG00000235446	
ENSG00000279874	
ENSG00000261196	
ENSG00000180245	ENSPTRG00000016365
ENSG00000176386	ENSPTRG00000021273
ENSG00000174453	ENSPTRG00000012886
ENSG00000224209	
ENSG00000136875	ENSPTRG00000021274
ENSG00000157500	ENSPTRG00000015045
ENSG00000184545	ENSPTRG00000041595
ENSG00000183423	ENSPTRG00000016366
ENSG00000154328	ENSPTRG00000019995
ENSG00000105185	ENSPTRG00000044990
ENSG00000233930	
ENSG00000115109	ENSPTRG00000012408
ENSG00000249681	
ENSG00000250300	
ENSG00000263672	ENSPTRG00000047412
ENSG00000263672	ENSPTRG00000047590
ENSG00000205869	ENSPTRG00000040750
ENSG00000205867	
ENSG00000138813	ENSPTRG00000016306
ENSG00000196224	
ENSG00000146828	ENSPTRG00000019509
ENSG00000185940	
ENSG00000231487	
ENSG00000205866	
ENSG00000205865	
ENSG00000227306	
ENSG00000205864	ENSPTRG00000042477
ENSG00000244242	
ENSG00000237853	
ENSG00000273476	
ENSG00000168803	ENSPTRG00000006991
ENSG00000095539	ENSPTRG00000052672
ENSG00000277957	ENSPTRG00000008693
ENSG00000162385	ENSPTRG00000000753
ENSG00000250644	ENSPTRG00000045353
ENSG00000264772	
ENSG00000209582	ENSPTRG00000033333
ENSG00000238917	ENSPTRG00000036860
ENSG00000138823	ENSPTRG00000023619
ENSG00000277985	ENSPTRG00000024418
ENSG00000231413	
ENSG00000234264	
ENSG00000235027	
ENSG00000129226	ENSPTRG00000008695
ENSG00000229512	
ENSG00000104369	ENSPTRG00000020353
ENSG00000242391	
ENSG00000180089	ENSPTRG00000011493
ENSG00000287484	
ENSG00000230834	
ENSG00000247228	
ENSG00000223883	
ENSG00000165188	ENSPTRG00000021275
ENSG00000117984	
ENSG00000261145	
ENSG00000261556	
ENSG00000267649	
ENSG00000284808	
ENSG00000286420	
ENSG00000207357	
ENSG00000248745	
ENSG00000242267	
ENSG00000283801	
ENSG00000275642	
ENSG00000207507	
ENSG00000222329	
ENSG00000263974	
ENSG00000277904	ENSPTRG00000045412
ENSG00000170365	ENSPTRG00000016485
ENSG00000252933	ENSPTRG00000036766
ENSG00000252962	ENSPTRG00000037471
ENSG00000263409	
ENSG00000276568	
ENSG00000207630	ENSPTRG00000027806
ENSG00000284268	
ENSG00000148225	ENSPTRG00000021276
ENSG00000252661	ENSPTRG00000036680
ENSG00000237227	
ENSG00000269782	ENSPTRG00000044400
ENSG00000275350	
ENSG00000275901	
ENSG00000253596	
ENSG00000197361	ENSPTRG00000051906
ENSG00000240106	ENSPTRG00000038844
ENSG00000116652	
ENSG00000241172	ENSPTRG00000038840
ENSG00000207417	
ENSG00000207821	ENSPTRG00000028004
ENSG00000266502	
ENSG00000203605	
ENSG00000252973	ENSPTRG00000036725
ENSG00000283505	
ENSG00000238517	
ENSG00000254349	
ENSG00000207166	ENSPTRG00000025881
ENSG00000201035	
ENSG00000223496	ENSPTRG00000008296
ENSG00000252272	
ENSG00000123080	ENSPTRG00000000726
ENSG00000207397	ENSPTRG00000051576
ENSG00000129255	ENSPTRG00000008696
ENSG00000240713	ENSPTRG00000040004
ENSG00000201966	
ENSG00000265648	ENSPTRG00000023745
ENSG00000241604	ENSPTRG00000040464
ENSG00000201894	ENSPTRG00000025117
ENSG00000252780	
ENSG00000240626	ENSPTRG00000040793
ENSG00000272844	
ENSG00000033800	ENSPTRG00000007210
ENSG00000201388	ENSPTRG00000026389
ENSG00000242436	ENSPTRG00000041345
ENSG00000200738	
ENSG00000176542	ENSPTRG00000030159
ENSG00000252230	ENSPTRG00000038031
ENSG00000264317	ENSPTRG00000044374
ENSG00000284034	ENSPTRG00000052171
ENSG00000157349	
ENSG00000264400	ENSPTRG00000051778
ENSG00000201967	ENSPTRG00000025083
ENSG00000253341	
ENSG00000206669	ENSPTRG00000027455
ENSG00000200179	ENSPTRG00000033343
ENSG00000206674	ENSPTRG00000043631
ENSG00000254080	
ENSG00000207281	ENSPTRG00000033357
ENSG00000206925	ENSPTRG00000044398
ENSG00000207631	
ENSG00000283188	
ENSG00000276926	ENSPTRG00000043335
ENSG00000253777	
ENSG00000239948	ENSPTRG00000040522
ENSG00000253027	ENSPTRG00000049895
ENSG00000285778	
ENSG00000275726	
ENSG00000253944	
ENSG00000283673	
ENSG00000207003	ENSPTRG00000027451
ENSG00000252200	ENSPTRG00000037358
ENSG00000253671	
ENSG00000199796	ENSPTRG00000024978
ENSG00000287958	
ENSG00000284544	ENSPTRG00000043953
ENSG00000265134	ENSPTRG00000046434
ENSG00000265134	ENSPTRG00000041618
ENSG00000284411	
ENSG00000243813	
ENSG00000284258	
ENSG00000265407	
ENSG00000208002	ENSPTRG00000032431
ENSG00000239482	
ENSG00000274380	ENSPTRG00000047367
ENSG00000207265	ENSPTRG00000052635
ENSG00000199308	
ENSG00000277636	
ENSG00000275863	
ENSG00000239137	ENSPTRG00000037721
ENSG00000168875	ENSPTRG00000042375
ENSG00000275519	
ENSG00000278328	ENSPTRG00000044144
ENSG00000104760	ENSPTRG00000020025
ENSG00000266640	
ENSG00000278264	
ENSG00000252334	ENSPTRG00000037526
ENSG00000265272	
ENSG00000277588	ENSPTRG00000045469
ENSG00000214237	ENSPTRG00000045536
ENSG00000252211	
ENSG00000267992	
ENSG00000087077	ENSPTRG00000019510
ENSG00000077549	ENSPTRG00000000268
ENSG00000250582	
ENSG00000250902	
ENSG00000183760	ENSPTRG00000010951
ENSG00000249245	
ENSG00000248356	
ENSG00000237136	ENSPTRG00000048001
ENSG00000119411	ENSPTRG00000021277
ENSG00000241359	
ENSG00000118017	ENSPTRG00000015440
ENSG00000151611	ENSPTRG00000016486
ENSG00000119431	ENSPTRG00000021278
ENSG00000243016	
ENSG00000244142	
ENSG00000241143	
ENSG00000286822	
ENSG00000268129	
ENSG00000244740	
ENSG00000248618	
ENSG00000148218	ENSPTRG00000021279
ENSG00000286660	
ENSG00000241213	
ENSG00000130669	ENSPTRG00000006915
ENSG00000206536	ENSPTRG00000030174
ENSG00000244124	
ENSG00000114744	ENSPTRG00000015520
ENSG00000207551	
ENSG00000236662	
ENSG00000253215	
ENSG00000254054	
ENSG00000107815	ENSPTRG00000029751
ENSG00000177406	
ENSG00000205403	ENSPTRG00000031127
ENSG00000283821	ENSPTRG00000045957
ENSG00000087087	ENSPTRG00000019511
ENSG00000228363	
ENSG00000256672	
ENSG00000221439	ENSPTRG00000034911
ENSG00000285704	
ENSG00000214821	
ENSG00000201733	ENSPTRG00000026227
ENSG00000174547	ENSPTRG00000003924
ENSG00000163449	ENSPTRG00000012895
ENSG00000002016	ENSPTRG00000004514
ENSG00000148229	ENSPTRG00000021280
ENSG00000242222	
ENSG00000203644	
ENSG00000145242	ENSPTRG00000016095
ENSG00000177707	ENSPTRG00000015204
ENSG00000138617	ENSPTRG00000007178
ENSG00000104763	ENSPTRG00000020027
ENSG00000157653	ENSPTRG00000021281
ENSG00000237772	
ENSG00000254596	
ENSG00000107816	ENSPTRG00000042870
ENSG00000279559	
ENSG00000174516	ENSPTRG00000003925
ENSG00000254552	
ENSG00000225341	
ENSG00000214024	
ENSG00000269172	
ENSG00000260171	
ENSG00000188505	ENSPTRG00000010953
ENSG00000166887	ENSPTRG00000006971
ENSG00000231557	
ENSG00000224467	
ENSG00000203435	
ENSG00000268510	
ENSG00000213926	
ENSG00000187231	ENSPTRG00000012695
ENSG00000272311	
ENSG00000239877	
ENSG00000182393	ENSPTRG00000010958
ENSG00000240891	
ENSG00000137460	ENSPTRG00000016521
ENSG00000186862	ENSPTRG00000002862
ENSG00000233407	
ENSG00000227138	
ENSG00000225675	
ENSG00000230589	
ENSG00000273940	ENSPTRG00000050707
ENSG00000237622	
ENSG00000231527	
ENSG00000130755	ENSPTRG00000010960
ENSG00000162598	ENSPTRG00000000801
ENSG00000244561	
ENSG00000129187	ENSPTRG00000016624
ENSG00000163637	ENSPTRG00000015081
ENSG00000129194	ENSPTRG00000008697
ENSG00000256349	ENSPTRG00000003926
ENSG00000129245	ENSPTRG00000008698
ENSG00000235659	
ENSG00000223379	
ENSG00000238749	
ENSG00000222017	
ENSG00000229697	
ENSG00000215043	
ENSG00000276845	
ENSG00000280317	
ENSG00000174483	ENSPTRG00000003926
ENSG00000226839	
ENSG00000162415	ENSPTRG00000000669
ENSG00000284471	
ENSG00000225610	
ENSG00000275904	ENSPTRG00000045542
ENSG00000274026	
ENSG00000225214	
ENSG00000273162	
ENSG00000226564	
ENSG00000278763	
ENSG00000236595	
ENSG00000107821	ENSPTRG00000002865
ENSG00000274098	ENSPTRG00000050707
ENSG00000278010	
ENSG00000284619	
ENSG00000277618	
ENSG00000226992	
ENSG00000260691	ENSPTRG00000012453
ENSG00000240893	
ENSG00000136732	ENSPTRG00000012422
ENSG00000241506	
ENSG00000241131	
ENSG00000253445	
ENSG00000253298	
ENSG00000243795	
ENSG00000251314	
ENSG00000232110	
ENSG00000282975	
ENSG00000282502	
ENSG00000240922	
ENSG00000241544	
ENSG00000162600	ENSPTRG00000049936
ENSG00000119922	ENSPTRG00000002733
ENSG00000164904	ENSPTRG00000051135
ENSG00000239453	
ENSG00000261051	
ENSG00000239797	
ENSG00000249407	
ENSG00000261488	
ENSG00000275036	
ENSG00000282996	
ENSG00000240086	
ENSG00000271667	
ENSG00000237746	
ENSG00000213197	
ENSG00000222666	ENSPTRG00000035589
ENSG00000237128	
ENSG00000224439	
ENSG00000184761	
ENSG00000222705	ENSPTRG00000037183
ENSG00000254635	
ENSG00000129214	ENSPTRG00000008700
ENSG00000230076	
ENSG00000234793	
ENSG00000269246	
ENSG00000229056	
ENSG00000137473	ENSPTRG00000016493
ENSG00000241983	ENSPTRG00000039677
ENSG00000152977	ENSPTRG00000044837
ENSG00000006712	ENSPTRG00000010964
ENSG00000278551	ENSPTRG00000042994
ENSG00000224852	
ENSG00000276898	
ENSG00000095787	ENSPTRG00000002388
ENSG00000286980	
ENSG00000275493	
ENSG00000203364	
ENSG00000287151	
ENSG00000188352	ENSPTRG00000020809
ENSG00000116704	ENSPTRG00000000838
ENSG00000242791	
ENSG00000250132	
ENSG00000250433	
ENSG00000230407	
ENSG00000232658	
ENSG00000224257	
ENSG00000140543	ENSPTRG00000007421
ENSG00000175792	ENSPTRG00000015352
ENSG00000154252	ENSPTRG00000028939
ENSG00000111684	ENSPTRG00000004604
ENSG00000261213	
ENSG00000227644	
ENSG00000115221	ENSPTRG00000012571
ENSG00000109475	ENSPTRG00000016353
ENSG00000128739	ENSPTRG00000006826
ENSG00000260537	
ENSG00000176125	ENSPTRG00000042577
ENSG00000261777	
ENSG00000239825	ENSPTRG00000042027
ENSG00000235926	
ENSG00000063322	ENSPTRG00000010966
ENSG00000146830	ENSPTRG00000019503
ENSG00000146830	ENSPTRG00000044127
ENSG00000157193	ENSPTRG00000000754
ENSG00000164074	ENSPTRG00000016436
ENSG00000168872	ENSPTRG00000008298
ENSG00000168872	ENSPTRG00000008301
ENSG00000128016	ENSPTRG00000010968
ENSG00000266559	
ENSG00000090924	ENSPTRG00000010969
ENSG00000286735	
ENSG00000138756	ENSPTRG00000016203
ENSG00000244171	
ENSG00000244101	
ENSG00000198829	ENSPTRG00000030092
ENSG00000239701	
ENSG00000257078	
ENSG00000065518	ENSPTRG00000015270
ENSG00000159403	ENSPTRG00000004606
ENSG00000286688	
ENSG00000231183	
ENSG00000174165	ENSPTRG00000003927
ENSG00000202273	ENSPTRG00000047647
ENSG00000202273	ENSPTRG00000031543
ENSG00000114107	ENSPTRG00000015448
ENSG00000178397	ENSPTRG00000043522
ENSG00000153130	ENSPTRG00000016460
ENSG00000286075	ENSPTRG00000028666
ENSG00000286075	ENSPTRG00000050467
ENSG00000274319	
ENSG00000248746	ENSPTRG00000052354
ENSG00000136238	ENSPTRG00000052694
ENSG00000188921	ENSPTRG00000052281
ENSG00000100453	ENSPTRG00000006226
ENSG00000230208	
ENSG00000171855	ENSPTRG00000020811
ENSG00000225027	
ENSG00000275980	
ENSG00000109689	ENSPTRG00000015971
ENSG00000177047	ENSPTRG00000048978
ENSG00000199635	ENSPTRG00000024542
ENSG00000137080	ENSPTRG00000048249
ENSG00000285710	
ENSG00000105193	ENSPTRG00000010970
ENSG00000235453	
ENSG00000157350	ENSPTRG00000052488
ENSG00000164535	ENSPTRG00000051819
ENSG00000164535	ENSPTRG00000043602
ENSG00000148396	ENSPTRG00000050333
ENSG00000054654	ENSPTRG00000006429
ENSG00000250105	
ENSG00000260111	
ENSG00000283338	
ENSG00000240043	
ENSG00000196235	ENSPTRG00000010971
ENSG00000200153	ENSPTRG00000048705
ENSG00000066336	ENSPTRG00000003563
ENSG00000236695	
ENSG00000157353	ENSPTRG00000008303
ENSG00000226553	
ENSG00000226383	
ENSG00000135334	ENSPTRG00000018409
ENSG00000238628	ENSPTRG00000036922
ENSG00000207131	ENSPTRG00000052124
ENSG00000240997	ENSPTRG00000041783
ENSG00000271114	
ENSG00000286278	
ENSG00000264583	
ENSG00000118434	ENSPTRG00000018410
ENSG00000227788	
ENSG00000165915	ENSPTRG00000003564
ENSG00000234559	
ENSG00000168530	ENSPTRG00000012879
ENSG00000139197	ENSPTRG00000004610
ENSG00000279565	
ENSG00000234426	
ENSG00000220131	
ENSG00000220267	
ENSG00000286871	
ENSG00000222145	ENSPTRG00000036220
ENSG00000136240	ENSPTRG00000047111
ENSG00000135336	ENSPTRG00000018408
ENSG00000280878	
ENSG00000279512	
ENSG00000285978	ENSPTRG00000017606
ENSG00000236511	
ENSG00000141504	ENSPTRG00000008699
ENSG00000231359	
ENSG00000232772	
ENSG00000286182	
ENSG00000253134	
ENSG00000185056	ENSPTRG00000017546
ENSG00000153107	ENSPTRG00000012356
ENSG00000164889	ENSPTRG00000019873
