Gene stable ID	Dog gene stable ID
ENSG00000059377	ENSCAFG00845031075
ENSG00000255341	
ENSG00000271134	
ENSG00000099957	ENSCAFG00845023336
ENSG00000231918	
ENSG00000181214	ENSCAFG00845011604
ENSG00000268902	
ENSG00000251862	
ENSG00000255443	
ENSG00000260674	
ENSG00000152910	ENSCAFG00845023054
ENSG00000227339	
ENSG00000102595	ENSCAFG00845009495
ENSG00000287474	
ENSG00000251194	
ENSG00000259494	ENSCAFG00845003600
ENSG00000235937	
ENSG00000162685	
ENSG00000254251	
ENSG00000274455	
ENSG00000115350	ENSCAFG00845016702
ENSG00000248159	
ENSG00000228170	
ENSG00000133142	ENSCAFG00845023442
ENSG00000216819	
ENSG00000254219	
ENSG00000196900	ENSCAFG00845010672
ENSG00000146049	
ENSG00000198887	
ENSG00000254190	
ENSG00000157087	ENSCAFG00845007221
ENSG00000253118	
ENSG00000202050	ENSCAFG00845003704
ENSG00000271202	
ENSG00000112293	ENSCAFG00845018430
ENSG00000270861	
ENSG00000253737	
ENSG00000259660	
ENSG00000249068	
ENSG00000110436	ENSCAFG00845021493
ENSG00000285830	
ENSG00000249963	
ENSG00000275201	
ENSG00000135625	ENSCAFG00845017716
ENSG00000280291	
ENSG00000241984	
ENSG00000254138	
ENSG00000268105	
ENSG00000259755	
ENSG00000259083	
ENSG00000285042	
ENSG00000251237	
ENSG00000259199	
ENSG00000241809	
ENSG00000235463	
ENSG00000100941	ENSCAFG00845003456
ENSG00000268535	
ENSG00000272808	
ENSG00000232696	
ENSG00000248781	
ENSG00000276030	
ENSG00000182814	
ENSG00000250377	
ENSG00000147526	ENSCAFG00845011582
ENSG00000196705	ENSCAFG00845004577
ENSG00000196705	ENSCAFG00845004644
ENSG00000259454	
ENSG00000237765	ENSCAFG00845001332
ENSG00000242295	
ENSG00000144043	ENSCAFG00845028373
ENSG00000196632	
ENSG00000239870	
ENSG00000259527	
ENSG00000249418	
ENSG00000248350	
ENSG00000214344	
ENSG00000249619	
ENSG00000273860	
ENSG00000154237	ENSCAFG00845000977
ENSG00000164199	ENSCAFG00845016226
ENSG00000268309	
ENSG00000269307	ENSCAFG00845028530
ENSG00000267423	
ENSG00000268079	
ENSG00000274612	
ENSG00000266951	
ENSG00000269765	
ENSG00000276362	
ENSG00000258671	
ENSG00000266931	
ENSG00000267696	
ENSG00000270503	
ENSG00000268717	
ENSG00000258940	
ENSG00000286728	
ENSG00000267243	
ENSG00000143954	ENSCAFG00845015870
ENSG00000143954	ENSCAFG00845015791
ENSG00000271704	
ENSG00000269364	
ENSG00000274421	
ENSG00000239180	
ENSG00000272232	
ENSG00000232086	
ENSG00000267771	
ENSG00000223966	
ENSG00000280079	
ENSG00000207935	ENSCAFG00845000612
ENSG00000268148	
ENSG00000224437	
ENSG00000269742	
ENSG00000229814	
ENSG00000267509	
ENSG00000186881	ENSCAFG00845009860
ENSG00000186881	ENSCAFG00845009758
ENSG00000283001	
ENSG00000100749	ENSCAFG00845003788
ENSG00000197360	ENSCAFG00845004577
ENSG00000197360	ENSCAFG00845004644
ENSG00000148136	ENSCAFG00845009773
ENSG00000186943	ENSCAFG00845009811
ENSG00000237443	
ENSG00000277556	
ENSG00000276119	
ENSG00000136839	ENSCAFG00845009879
ENSG00000136839	ENSCAFG00845009896
ENSG00000288606	
ENSG00000273423	
ENSG00000235248	
ENSG00000109743	ENSCAFG00845001361
ENSG00000182141	
ENSG00000188712	
ENSG00000235725	
ENSG00000136783	ENSCAFG00845010079
ENSG00000279519	
ENSG00000233870	
ENSG00000273064	
ENSG00000237498	
ENSG00000112294	ENSCAFG00845018965
ENSG00000269025	
ENSG00000286427	
ENSG00000287344	
ENSG00000269839	
ENSG00000266248	
ENSG00000115386	
ENSG00000185515	ENSCAFG00845027271
ENSG00000185515	ENSCAFG00845030300
ENSG00000165028	
ENSG00000267617	
ENSG00000269471	
ENSG00000268174	
ENSG00000269575	
ENSG00000267389	
ENSG00000268058	
ENSG00000205396	
ENSG00000100156	ENSCAFG00845025225
ENSG00000226334	
ENSG00000230013	
ENSG00000197794	
ENSG00000152147	ENSCAFG00845021647
ENSG00000165029	ENSCAFG00845010374
ENSG00000270475	
ENSG00000100211	ENSCAFG00845023252
ENSG00000100211	ENSCAFG00845000897
ENSG00000266893	
ENSG00000006283	ENSCAFG00845013736
ENSG00000269345	
ENSG00000267630	
ENSG00000237293	
ENSG00000232548	
ENSG00000196085	
ENSG00000089639	ENSCAFG00845014134
ENSG00000254779	
ENSG00000159593	ENSCAFG00845011147
ENSG00000279873	
ENSG00000259542	
ENSG00000152672	ENSCAFG00845028037
ENSG00000259500	
ENSG00000182253	ENSCAFG00845001675
ENSG00000067829	ENSCAFG00845025145
ENSG00000100532	ENSCAFG00845004543
ENSG00000271452	
ENSG00000214846	
ENSG00000115239	ENSCAFG00845007688
ENSG00000236959	
ENSG00000286407	
ENSG00000231419	
ENSG00000284695	ENSCAFG00845010138
ENSG00000109193	ENSCAFG00845010138
ENSG00000283597	
ENSG00000288834	
ENSG00000220575	
ENSG00000289481	
ENSG00000289044	
ENSG00000289489	
ENSG00000225867	
ENSG00000283339	
ENSG00000288754	
ENSG00000260661	
ENSG00000228944	
ENSG00000289160	
ENSG00000219445	
ENSG00000287267	
ENSG00000235159	
ENSG00000218186	
ENSG00000225018	
ENSG00000258895	
ENSG00000258425	
ENSG00000111802	ENSCAFG00845020279
ENSG00000172250	
ENSG00000258627	
ENSG00000258976	
ENSG00000106018	ENSCAFG00845015325
ENSG00000259266	
ENSG00000259614	
ENSG00000261054	
ENSG00000259621	
ENSG00000119682	ENSCAFG00845014520
ENSG00000226792	
ENSG00000173575	ENSCAFG00845002446
ENSG00000251489	
ENSG00000126545	ENSCAFG00845010193
ENSG00000112304	ENSCAFG00845020320
ENSG00000272345	
ENSG00000272402	
ENSG00000206702	
ENSG00000145979	ENSCAFG00845021916
ENSG00000233521	
ENSG00000185448	
ENSG00000155008	ENSCAFG00845012701
ENSG00000155008	ENSCAFG00845023656
ENSG00000235295	
ENSG00000288778	
ENSG00000289244	
ENSG00000289120	
ENSG00000172915	ENSCAFG00845029222
ENSG00000172915	ENSCAFG00845029106
ENSG00000274033	
ENSG00000225783	
ENSG00000283403	
ENSG00000269505	
ENSG00000267052	
ENSG00000102024	ENSCAFG00845017128
ENSG00000268469	
ENSG00000236195	
ENSG00000183850	ENSCAFG00845004577
ENSG00000183850	ENSCAFG00845004644
ENSG00000230941	
ENSG00000287184	
ENSG00000240499	
ENSG00000249169	
ENSG00000267006	
ENSG00000198153	
ENSG00000250250	
ENSG00000269837	
ENSG00000250221	
ENSG00000286048	
ENSG00000248794	
ENSG00000081665	
ENSG00000248296	
ENSG00000248288	
ENSG00000163219	ENSCAFG00845023650
ENSG00000249697	
ENSG00000234292	
ENSG00000213630	
ENSG00000249426	
ENSG00000215018	ENSCAFG00845022480
ENSG00000198961	ENSCAFG00845000212
ENSG00000253203	
ENSG00000279425	
ENSG00000269400	
ENSG00000187664	ENSCAFG00845014588
ENSG00000261437	
ENSG00000132541	ENSCAFG00845024508
ENSG00000271797	
ENSG00000286121	
ENSG00000260725	
ENSG00000251132	
ENSG00000236312	
ENSG00000197575	
ENSG00000269332	
ENSG00000157107	ENSCAFG00845000523
ENSG00000267213	
ENSG00000268433	
ENSG00000163517	ENSCAFG00845022870
ENSG00000267581	
ENSG00000267498	
ENSG00000288811	
ENSG00000268100	
ENSG00000224104	
ENSG00000133519	
ENSG00000229435	
ENSG00000269067	
ENSG00000228806	
ENSG00000213291	
ENSG00000272249	
ENSG00000147669	ENSCAFG00845002350
ENSG00000199023	ENSCAFG00845008697
ENSG00000202039	ENSCAFG00845025023
ENSG00000136918	ENSCAFG00845010303
ENSG00000288072	
ENSG00000206895	
ENSG00000201990	
ENSG00000266928	
ENSG00000207217	ENSCAFG00845008209
ENSG00000240718	
ENSG00000252929	ENSCAFG00845011246
ENSG00000252929	ENSCAFG00845001316
ENSG00000268326	
ENSG00000264474	
ENSG00000272379	
ENSG00000266287	
ENSG00000212422	ENSCAFG00845018390
ENSG00000268521	
ENSG00000234015	
ENSG00000201218	
ENSG00000237331	
ENSG00000287272	
ENSG00000201747	ENSCAFG00845011379
ENSG00000252627	ENSCAFG00845030238
ENSG00000199470	
ENSG00000235478	
ENSG00000237025	
ENSG00000252374	
ENSG00000201774	
ENSG00000232412	
ENSG00000126549	
ENSG00000222974	
ENSG00000267014	
ENSG00000278569	
ENSG00000199473	
ENSG00000265932	
ENSG00000195024	
ENSG00000200753	
ENSG00000112425	ENSCAFG00845013257
ENSG00000221783	
ENSG00000243633	
ENSG00000252041	
ENSG00000212264	
ENSG00000250031	
ENSG00000202233	
ENSG00000101972	ENSCAFG00845025790
ENSG00000182841	
ENSG00000206877	ENSCAFG00845000324
ENSG00000283618	
ENSG00000188523	ENSCAFG00845016847
ENSG00000276540	
ENSG00000207771	
ENSG00000283237	
ENSG00000206623	
ENSG00000251999	
ENSG00000199085	ENSCAFG00845010806
ENSG00000202431	ENSCAFG00845012867
ENSG00000201432	
ENSG00000207573	
ENSG00000123124	ENSCAFG00845017590
ENSG00000283461	
ENSG00000241756	
ENSG00000242653	
ENSG00000206947	
ENSG00000221325	
ENSG00000270479	
ENSG00000258439	
ENSG00000222869	ENSCAFG00845005736
ENSG00000200113	
ENSG00000261770	
ENSG00000222604	
ENSG00000201566	ENSCAFG00845015614
ENSG00000200456	ENSCAFG00845019331
ENSG00000242291	
ENSG00000264069	
ENSG00000252983	
ENSG00000223258	
ENSG00000206838	ENSCAFG00845010974
ENSG00000119616	ENSCAFG00845003110
ENSG00000119616	ENSCAFG00845024815
ENSG00000119616	ENSCAFG00845026155
ENSG00000267537	
ENSG00000201772	ENSCAFG00845010956
ENSG00000200656	
ENSG00000277184	ENSCAFG00845023903
ENSG00000222154	
ENSG00000153879	ENSCAFG00845000152
ENSG00000242650	
ENSG00000201133	
ENSG00000126550	
ENSG00000252857	ENSCAFG00845023343
ENSG00000275853	
ENSG00000160349	ENSCAFG00845009522
ENSG00000222355	
ENSG00000199629	ENSCAFG00845006573
ENSG00000206603	ENSCAFG00845012782
ENSG00000224695	
ENSG00000251634	
ENSG00000207168	ENSCAFG00845022128
ENSG00000200815	ENSCAFG00845017932
ENSG00000206729	ENSCAFG00845027570
ENSG00000273269	
ENSG00000200471	ENSCAFG00845029966
ENSG00000223330	
ENSG00000251409	
ENSG00000202296	ENSCAFG00845004934
ENSG00000248261	
ENSG00000253028	
ENSG00000207443	
ENSG00000199231	
ENSG00000270350	
ENSG00000224071	
ENSG00000206634	ENSCAFG00845012782
ENSG00000131944	ENSCAFG00845000331
ENSG00000206785	ENSCAFG00845022128
ENSG00000285831	
ENSG00000265214	
ENSG00000232963	
ENSG00000200670	
ENSG00000252423	
ENSG00000222428	
ENSG00000266525	
ENSG00000201014	
ENSG00000201560	ENSCAFG00845027570
ENSG00000116016	ENSCAFG00845027702
ENSG00000200189	
ENSG00000200857	
ENSG00000252126	
ENSG00000134982	ENSCAFG00845003519
ENSG00000265878	
ENSG00000283278	
ENSG00000199940	
ENSG00000275878	
ENSG00000200786	
ENSG00000244392	
ENSG00000206818	ENSCAFG00845021360
ENSG00000200397	
ENSG00000278236	
ENSG00000234124	
ENSG00000240347	
ENSG00000239075	
ENSG00000206763	
ENSG00000188394	ENSCAFG00845013055
ENSG00000222220	
ENSG00000265423	
ENSG00000222870	
ENSG00000201607	
ENSG00000260230	ENSCAFG00845012055
ENSG00000239030	
ENSG00000199475	
ENSG00000266318	
ENSG00000266668	
ENSG00000230051	
ENSG00000202281	
ENSG00000207045	
ENSG00000207115	
ENSG00000266794	ENSCAFG00845026798
ENSG00000286538	
ENSG00000277946	
ENSG00000199711	
ENSG00000252872	
ENSG00000283201	ENSCAFG00845004577
ENSG00000283201	ENSCAFG00845004644
ENSG00000274409	
ENSG00000208025	
ENSG00000229891	
ENSG00000277124	
ENSG00000267557	
ENSG00000274709	
ENSG00000187533	ENSCAFG00845010346
ENSG00000207094	
ENSG00000242101	
ENSG00000279387	
ENSG00000244318	
ENSG00000267433	
ENSG00000207454	
ENSG00000280404	
ENSG00000266906	
ENSG00000280004	
ENSG00000269136	
ENSG00000279724	
ENSG00000284633	
ENSG00000252824	
ENSG00000122136	
ENSG00000251978	
ENSG00000121297	ENSCAFG00845000908
ENSG00000199224	
ENSG00000252643	ENSCAFG00845007990
ENSG00000252643	ENSCAFG00845008308
ENSG00000238324	
ENSG00000202377	ENSCAFG00845001855
ENSG00000226471	
ENSG00000136169	ENSCAFG00845023636
ENSG00000252023	ENSCAFG00845030156
ENSG00000252704	
ENSG00000212628	
ENSG00000207705	ENSCAFG00845025201
ENSG00000238832	
ENSG00000207090	
ENSG00000264425	
ENSG00000207588	
ENSG00000222966	ENSCAFG00845021193
ENSG00000222966	ENSCAFG00845022898
ENSG00000222966	ENSCAFG00845029102
ENSG00000222346	
ENSG00000207692	ENSCAFG00845026426
ENSG00000213167	
ENSG00000207691	ENSCAFG00845019783
ENSG00000207990	
ENSG00000271739	
ENSG00000119596	ENSCAFG00845014628
ENSG00000199158	ENSCAFG00845019805
ENSG00000202225	
ENSG00000100058	
ENSG00000130304	ENSCAFG00845027224
ENSG00000199516	
ENSG00000201109	
ENSG00000199627	
ENSG00000284032	ENSCAFG00845016420
ENSG00000283797	ENSCAFG00845016399
ENSG00000212238	
ENSG00000276137	
ENSG00000284135	
ENSG00000199700	
ENSG00000201465	
ENSG00000272393	
ENSG00000252820	
ENSG00000212303	
ENSG00000239021	
ENSG00000199971	
ENSG00000222514	
ENSG00000205649	
ENSG00000284028	
ENSG00000206705	
ENSG00000252332	ENSCAFG00845005736
ENSG00000199846	
ENSG00000112367	ENSCAFG00845012427
ENSG00000285898	
ENSG00000199764	
ENSG00000212153	
ENSG00000199283	
ENSG00000223212	ENSCAFG00845018878
ENSG00000223113	
ENSG00000202472	
ENSG00000252188	
ENSG00000251728	ENSCAFG00845024634
ENSG00000143919	ENSCAFG00845026914
ENSG00000241959	
ENSG00000212590	
ENSG00000201066	
ENSG00000236577	
ENSG00000252523	
ENSG00000205133	ENSCAFG00845021945
ENSG00000285912	
ENSG00000244328	ENSCAFG00845006614
ENSG00000222941	ENSCAFG00845014045
ENSG00000265598	
ENSG00000200673	
ENSG00000148358	ENSCAFG00845021950
ENSG00000265810	
ENSG00000212219	
ENSG00000240877	
ENSG00000207960	ENSCAFG00845014376
ENSG00000207637	
ENSG00000273444	
ENSG00000270577	
ENSG00000132465	ENSCAFG00845010824
ENSG00000289564	
ENSG00000168303	ENSCAFG00845019316
ENSG00000136147	ENSCAFG00845023394
ENSG00000199273	
ENSG00000248711	
ENSG00000235954	
ENSG00000203446	
ENSG00000227658	
ENSG00000267703	
ENSG00000249987	
ENSG00000105856	ENSCAFG00845026336
ENSG00000267320	
ENSG00000182035	ENSCAFG00845029650
ENSG00000261764	
ENSG00000270244	
ENSG00000135631	ENSCAFG00845018418
ENSG00000260393	
ENSG00000273791	
ENSG00000242727	
ENSG00000259209	
ENSG00000267623	
ENSG00000186212	ENSCAFG00845014859
ENSG00000241721	
ENSG00000234036	
ENSG00000236352	
ENSG00000159761	ENSCAFG00845006819
ENSG00000265595	
ENSG00000118816	ENSCAFG00845015315
ENSG00000019186	ENSCAFG00845028958
ENSG00000126249	ENSCAFG00845004074
ENSG00000278926	
ENSG00000088682	ENSCAFG00845003257
ENSG00000255021	
ENSG00000287026	
ENSG00000228168	
ENSG00000171150	ENSCAFG00845028095
ENSG00000226258	
ENSG00000274503	
ENSG00000269516	
ENSG00000230975	
ENSG00000259041	
ENSG00000231259	
ENSG00000214424	
ENSG00000168175	ENSCAFG00845014969
ENSG00000287892	
ENSG00000287140	
ENSG00000214062	
ENSG00000225720	
ENSG00000271192	
ENSG00000285755	
ENSG00000271676	
ENSG00000201641	
ENSG00000222592	ENSCAFG00845001441
ENSG00000187094	ENSCAFG00845019239
ENSG00000134962	ENSCAFG00845004657
ENSG00000168904	
ENSG00000288871	
ENSG00000234485	
ENSG00000279882	
ENSG00000228274	
ENSG00000281468	
ENSG00000257231	
ENSG00000267258	
ENSG00000115042	ENSCAFG00845006533
ENSG00000270482	
ENSG00000257181	
ENSG00000267779	
ENSG00000013503	ENSCAFG00845013006
ENSG00000131981	ENSCAFG00845015017
ENSG00000264621	
ENSG00000226287	
ENSG00000238797	
ENSG00000275877	
ENSG00000277112	
ENSG00000175745	ENSCAFG00845015564
ENSG00000121897	ENSCAFG00845004611
ENSG00000287620	
ENSG00000274385	
ENSG00000283443	
ENSG00000272072	
ENSG00000261316	
ENSG00000228341	
ENSG00000279329	
ENSG00000093217	ENSCAFG00845030016
ENSG00000172209	ENSCAFG00845026212
ENSG00000064787	ENSCAFG00845028476
ENSG00000267245	
ENSG00000267027	
ENSG00000268908	
ENSG00000124302	ENSCAFG00845000098
ENSG00000154415	ENSCAFG00845005952
ENSG00000248648	
ENSG00000251421	
ENSG00000260858	
ENSG00000249744	
ENSG00000226232	
ENSG00000096872	ENSCAFG00845017634
ENSG00000239517	
ENSG00000250383	
ENSG00000207193	
ENSG00000251107	
ENSG00000137198	ENSCAFG00845024346
ENSG00000236580	
ENSG00000246859	
ENSG00000224595	
ENSG00000286491	
ENSG00000260714	
ENSG00000282859	
ENSG00000264448	
ENSG00000202334	
ENSG00000261743	
ENSG00000268696	ENSCAFG00845004577
ENSG00000268696	ENSCAFG00845004644
ENSG00000272230	
ENSG00000250637	
ENSG00000204960	
ENSG00000169668	
ENSG00000213716	
ENSG00000267081	
ENSG00000070761	ENSCAFG00845002358
ENSG00000224296	
ENSG00000218672	
ENSG00000267223	
ENSG00000248236	
ENSG00000267934	
ENSG00000260426	
ENSG00000250650	
ENSG00000245848	
ENSG00000240611	
ENSG00000288051	
ENSG00000287615	
ENSG00000249494	
ENSG00000236544	
ENSG00000253576	
ENSG00000164778	ENSCAFG00845013024
ENSG00000240509	
ENSG00000250882	
ENSG00000282024	
ENSG00000272341	
ENSG00000178015	
ENSG00000227365	
ENSG00000224582	
ENSG00000175741	
ENSG00000133740	ENSCAFG00845016764
ENSG00000270225	
ENSG00000242855	
ENSG00000248271	
ENSG00000259826	
ENSG00000213757	
ENSG00000126787	ENSCAFG00845015070
ENSG00000075340	ENSCAFG00845027938
ENSG00000272023	
ENSG00000175600	ENSCAFG00845018864
ENSG00000229281	
ENSG00000237988	
ENSG00000145794	ENSCAFG00845010856
ENSG00000287946	
ENSG00000213886	
ENSG00000185837	
ENSG00000278862	
ENSG00000261673	
ENSG00000260983	
ENSG00000288861	
ENSG00000234688	
ENSG00000131153	ENSCAFG00845004327
ENSG00000184319	
ENSG00000204681	ENSCAFG00845018375
ENSG00000168925	ENSCAFG00845024637
ENSG00000161249	ENSCAFG00845002671
ENSG00000255004	
ENSG00000215380	
ENSG00000255542	
ENSG00000277514	
ENSG00000188691	ENSCAFG00845006627
ENSG00000259236	
ENSG00000181017	ENSCAFG00845006080
ENSG00000181017	ENSCAFG00845006093
ENSG00000181017	ENSCAFG00845006062
ENSG00000232458	
ENSG00000260848	
ENSG00000224017	
ENSG00000134574	ENSCAFG00845024798
ENSG00000285700	
ENSG00000273923	
ENSG00000135698	ENSCAFG00845017638
ENSG00000240031	
ENSG00000259604	
ENSG00000197182	
ENSG00000244292	
ENSG00000253699	
ENSG00000258227	ENSCAFG00845030818
ENSG00000183283	ENSCAFG00845015241
ENSG00000280048	
ENSG00000258433	
ENSG00000184672	ENSCAFG00845015800
ENSG00000259359	
ENSG00000175893	ENSCAFG00845011296
ENSG00000259257	
ENSG00000256278	
ENSG00000289292	
ENSG00000234928	
ENSG00000103852	ENSCAFG00845001619
ENSG00000230513	
ENSG00000136854	ENSCAFG00845005773
ENSG00000260706	
ENSG00000135736	ENSCAFG00845003080
ENSG00000136144	ENSCAFG00845023241
ENSG00000188511	
ENSG00000258050	
ENSG00000215251	ENSCAFG00845015301
ENSG00000279392	
ENSG00000257138	ENSCAFG00845030800
ENSG00000271180	
ENSG00000237621	
ENSG00000258413	
ENSG00000207214	ENSCAFG00845027978
ENSG00000279419	
ENSG00000260332	
ENSG00000134115	ENSCAFG00845005936
ENSG00000170775	ENSCAFG00845005725
ENSG00000255814	
ENSG00000260896	
ENSG00000172315	ENSCAFG00845019676
ENSG00000275356	
ENSG00000178974	ENSCAFG00845015219
ENSG00000241045	
ENSG00000231087	
ENSG00000225703	
ENSG00000257373	
ENSG00000101161	ENSCAFG00845020442
ENSG00000201885	
ENSG00000201959	
ENSG00000271065	
ENSG00000259628	
ENSG00000274560	
ENSG00000225726	
ENSG00000183395	ENSCAFG00845009246
ENSG00000213542	
ENSG00000265479	
ENSG00000261188	
ENSG00000101464	ENSCAFG00845016278
ENSG00000257470	
ENSG00000288777	
ENSG00000239686	
ENSG00000278818	
ENSG00000258469	
ENSG00000175183	ENSCAFG00845006746
ENSG00000258455	
ENSG00000126775	ENSCAFG00845015264
ENSG00000271148	
ENSG00000253299	
ENSG00000248585	
ENSG00000254647	ENSCAFG00845011141
ENSG00000186704	
ENSG00000253748	
ENSG00000224097	
ENSG00000242435	
ENSG00000241350	
ENSG00000253401	
ENSG00000233448	
ENSG00000270980	
ENSG00000252128	
ENSG00000253898	
ENSG00000272968	
ENSG00000109814	ENSCAFG00845004549
ENSG00000176907	ENSCAFG00845009070
ENSG00000259318	
ENSG00000182521	ENSCAFG00845015295
ENSG00000255105	
ENSG00000150459	ENSCAFG00845008149
ENSG00000150459	ENSCAFG00845021235
ENSG00000150459	ENSCAFG00845012212
ENSG00000164794	ENSCAFG00845013731
ENSG00000270822	
ENSG00000273313	
ENSG00000061656	ENSCAFG00845021925
ENSG00000272595	
ENSG00000159904	
ENSG00000255402	
ENSG00000233858	
ENSG00000248753	
ENSG00000279772	
ENSG00000196204	
ENSG00000181965	ENSCAFG00845013951
ENSG00000180176	ENSCAFG00845011201
ENSG00000156467	
ENSG00000239199	
ENSG00000243385	
ENSG00000213641	
ENSG00000272123	
ENSG00000271484	
ENSG00000249807	
ENSG00000200742	
ENSG00000253492	
ENSG00000232517	
ENSG00000258007	
ENSG00000072121	ENSCAFG00845003602
ENSG00000259846	
ENSG00000268754	
ENSG00000251215	
ENSG00000123360	ENSCAFG00845015903
ENSG00000164400	ENSCAFG00845009774
ENSG00000279120	
ENSG00000261997	
ENSG00000285163	
ENSG00000234337	
ENSG00000176692	ENSCAFG00845004221
ENSG00000259817	
ENSG00000279591	
ENSG00000258647	
ENSG00000239615	
ENSG00000214794	
ENSG00000248268	
ENSG00000279232	
ENSG00000288620	
ENSG00000050820	ENSCAFG00845024268
ENSG00000275443	
ENSG00000215156	
ENSG00000198185	
ENSG00000286577	
ENSG00000259281	
ENSG00000262211	
ENSG00000288633	
ENSG00000287390	
ENSG00000251209	
ENSG00000168090	ENSCAFG00845002799
ENSG00000279370	
ENSG00000233943	
ENSG00000250122	
ENSG00000155324	ENSCAFG00845009842
ENSG00000271971	
ENSG00000253894	
ENSG00000183643	
ENSG00000201363	
ENSG00000266151	
ENSG00000170011	
ENSG00000278514	
ENSG00000287262	
ENSG00000253413	
ENSG00000176407	ENSCAFG00845014677
ENSG00000249930	
ENSG00000259611	
ENSG00000254118	
ENSG00000101076	ENSCAFG00845013683
ENSG00000183663	
ENSG00000163682	ENSCAFG00845004647
ENSG00000253260	
ENSG00000165480	ENSCAFG00845021073
ENSG00000189233	ENSCAFG00845009140
ENSG00000259485	
ENSG00000223935	
ENSG00000274312	
ENSG00000259312	
ENSG00000166508	ENSCAFG00845002696
ENSG00000253585	
ENSG00000140443	ENSCAFG00845001742
ENSG00000255289	
ENSG00000255099	
ENSG00000119866	ENSCAFG00845012955
ENSG00000104341	ENSCAFG00845023537
ENSG00000257526	
ENSG00000255474	
ENSG00000174989	ENSCAFG00845026220
ENSG00000173141	ENSCAFG00845021002
ENSG00000287998	
ENSG00000253799	
ENSG00000205078	ENSCAFG00845022616
ENSG00000254025	
ENSG00000271250	
ENSG00000145331	ENSCAFG00845024675
ENSG00000221869	ENSCAFG00845015648
ENSG00000257915	
ENSG00000233405	
ENSG00000275103	
ENSG00000254315	
ENSG00000271612	
ENSG00000120833	ENSCAFG00845021192
ENSG00000120833	ENSCAFG00845013405
ENSG00000286308	
ENSG00000215571	
ENSG00000286554	
ENSG00000253749	
ENSG00000165066	ENSCAFG00845008422
ENSG00000152402	ENSCAFG00845003912
ENSG00000286841	
ENSG00000270698	
ENSG00000180776	ENSCAFG00845020710
ENSG00000277214	
ENSG00000260750	
ENSG00000253271	
ENSG00000283423	
ENSG00000215264	
ENSG00000253781	
ENSG00000253429	
ENSG00000131149	ENSCAFG00845004430
ENSG00000268080	
ENSG00000233170	
ENSG00000255361	
ENSG00000147432	ENSCAFG00845005794
ENSG00000247903	
ENSG00000253828	
ENSG00000136026	ENSCAFG00845013172
ENSG00000248676	
ENSG00000245970	
ENSG00000235076	
ENSG00000034239	ENSCAFG00845028482
ENSG00000051009	ENSCAFG00845006888
ENSG00000257594	
ENSG00000222747	
ENSG00000242041	
ENSG00000236953	
ENSG00000258169	
ENSG00000034510	ENSCAFG00845014717
ENSG00000226908	
ENSG00000272234	
ENSG00000258216	
ENSG00000249057	
ENSG00000165487	ENSCAFG00845020415
ENSG00000113595	ENSCAFG00845009806
ENSG00000232531	
ENSG00000229604	
ENSG00000102189	ENSCAFG00845020208
ENSG00000214513	ENSCAFG00845018376
ENSG00000184303	
ENSG00000224627	
ENSG00000213400	
ENSG00000229560	
ENSG00000259586	
ENSG00000287658	
ENSG00000207547	ENSCAFG00845002778
ENSG00000207757	
ENSG00000208036	ENSCAFG00845002752
ENSG00000230836	
ENSG00000140534	ENSCAFG00845000341
ENSG00000287931	
ENSG00000226972	
ENSG00000233266	
ENSG00000221838	ENSCAFG00845002625
ENSG00000225136	
ENSG00000258837	
ENSG00000226605	
ENSG00000244677	
ENSG00000248821	
ENSG00000243546	
ENSG00000104312	ENSCAFG00845018948
ENSG00000240210	
ENSG00000134955	ENSCAFG00845011266
ENSG00000258477	
ENSG00000172116	ENSCAFG00845013126
ENSG00000287385	
ENSG00000258623	
ENSG00000109339	ENSCAFG00845023201
ENSG00000242941	
ENSG00000287167	
ENSG00000188846	ENSCAFG00845023212
ENSG00000260806	
ENSG00000259110	
ENSG00000258860	
ENSG00000240023	
ENSG00000100906	ENSCAFG00845002047
ENSG00000230022	
ENSG00000100983	ENSCAFG00845017262
ENSG00000207518	ENSCAFG00845007764
ENSG00000226525	
ENSG00000102678	ENSCAFG00845020297
ENSG00000260192	
ENSG00000279945	
ENSG00000258131	
ENSG00000240484	
ENSG00000250244	
ENSG00000214050	ENSCAFG00845031099
ENSG00000214050	ENSCAFG00845022415
ENSG00000259706	
ENSG00000249135	
ENSG00000239305	ENSCAFG00845013134
ENSG00000283392	
ENSG00000244197	
ENSG00000259475	
ENSG00000181264	ENSCAFG00845014260
ENSG00000111785	ENSCAFG00845012335
ENSG00000225275	
ENSG00000259282	
ENSG00000226722	
ENSG00000164588	ENSCAFG00845001252
ENSG00000260815	
ENSG00000259022	
ENSG00000259870	
ENSG00000259017	
ENSG00000259105	
ENSG00000259367	
ENSG00000258783	
ENSG00000259123	
ENSG00000131378	ENSCAFG00845022667
ENSG00000168348	ENSCAFG00845002072
ENSG00000128923	ENSCAFG00845015725
ENSG00000253059	
ENSG00000257957	
ENSG00000235438	
ENSG00000258938	
ENSG00000260737	
ENSG00000232173	
ENSG00000258300	
ENSG00000227609	
ENSG00000201330	
ENSG00000231301	
ENSG00000235238	
ENSG00000170242	ENSCAFG00845016435
ENSG00000100916	ENSCAFG00845002506
ENSG00000204655	ENSCAFG00845019151
ENSG00000289133	
ENSG00000286932	
ENSG00000250830	
ENSG00000253787	
ENSG00000233107	
