Pathway	Homology Score	Total genes	Mapped genes	Multi-mapped genes	No homology mapping genes	No mapping genes	No xref genes	mapped genes	multi-mapped genes	no homology mapping genes	no mapping genes	no xref genes
mBDNF and proBDNF regulation of GABA neurotransmission (WP4829)	92.0	42	39	0	2	0	1	[a90c9 : GABRA1 : En:ENSGALG00000001698, b312e : PLCG1 : En:ENSGALG00000003750, c51be : BDNF : En:ENSGALG00000012163, c884c : RHOA : En:ENSGALG00000003806, d84f7 : AP2A2 : En:ENSGALG00000006799, e35f9 : CREM : En:ENSGALG00000007082, e6aef : CREB1 : En:ENSGALG00000008494, f2c92 : STAT3 : En:ENSGALG00000003267, c4297 : SLC12A5 : En:ENSGALG00000042199, ce452 : NTRK2 : En:ENSGALG00000012594, aed49 : NGFR : En:ENSGALG00000035950, b2bc7 : PTEN : En:ENSGALG00000003634, a1bbe : PIK3CA : En:ENSGALG00000008934, ce967 : PIK3CB : En:ENSGALG00000005505, d5b66 : PIK3R1 : En:ENSGALG00000014786, f77ff : PIK3R2 : En:ENSGALG00000003428, b2ece : PIK3R3 : En:ENSGALG00000010335, fcbce : PIK3CG : En:ENSGALG00000008081, cf496 : AP2A2 : En:ENSGALG00000006799, b5340 : AP2B1 : En:ENSGALG00000042125, ee3a5 : SLC12A5 : En:ENSGALG00000042199, b5d78 : BDNF : En:ENSGALG00000012163, c5a5f : SLC12A5 : En:ENSGALG00000042199, f1220 : ROCK1 : En:ENSGALG00000014922, d4bf1 : JAK2 : En:ENSGALG00000015027, f93fe : SHC1 : En:ENSGALG00000039775, ff958 : GABRA2 : En:ENSGALG00000014206, c7835 : GABRA3 : En:ENSGALG00000007269, b8cee : GABRA4 : En:ENSGALG00000014202, f7e21 : GABRA5 : En:ENSGALG00000016744, e07f7 : GABRA6 : En:ENSGALG00000001695, b5e6d : GABRB2 : En:ENSGALG00000001690, d505a : GABRB3 : En:ENSGALG00000029392, f1175 : GABRG1 : En:ENSGALG00000020143, c461f : GABRG2 : En:ENSGALG00000038042, a1198 : GABRG3 : En:ENSGALG00000041042, fe4d3 : GABRD : En:ENSGALG00000001282, b70e0 : GABRE : En:ENSGALG00000020292, b6569 : GABRP : En:ENSGALG00000002152]	[]	[ffc8f : GABRB1 : En:ENSG00000163288, bfd1e : GABRQ : En:ENSG00000268089]	[]	[ec7bb : PKC : :]
Nanoparticle-mediated activation of receptor signaling (WP2643)	100.0	28	28	0	0	0	0	[c7519 : FN1 : En:ENSGALG00000003578, c85c3 : AREG : En:ENSGALG00000010866, c9062 : COL1A1 : En:ENSGALG00000041555, cddb4 : PELO : En:ENSGALG00000014891, d17f1 : H-RAS : En:ENSGALG00000029260, f54cc : EGFR : En:ENSGALG00000038089, fca0f : N-RAS : En:ENSGALG00000026692, f1496 : KRAS : En:ENSGALG00000030943, eec91 : RAF1 : En:ENSGALG00000004998, aca5a : MAP2K1 : En:ENSGALG00000007687, f1b27 : MAP2K2 : En:ENSGALG00000001267, ce2a5 : MAPK3 : En:ENSGALG00000001501, e1243 : MAPK8 : En:ENSGALG00000006109, f7ed4 : MAPK9 : En:ENSGALG00000039099, cc670 : MAPK10 : En:ENSGALG00000011109, abdf9 : MAPK12 : En:ENSGALG00000019384, e1ee0 : MAPK13 : En:ENSGALG00000030966, a4a09 : MAPK14 : En:ENSGALG00000042833, d8f04 : MAPK11 : En:ENSGALG00000040023, a9984 : ITGB1 : En:ENSGALG00000007145, e2ddf : TLN1 : En:ENSGALG00000002548, c50d8 : TGFB1I1 : En:ENSGALG00000007247, c512a : SRC : En:ENSGALG00000003855, a3893 : PTK2 : En:ENSGALG00000031741, e2909 : SOS1 : En:ENSGALG00000039450, fc322 : GRB2 : En:ENSGALG00000008016, a7ce6 : PIK3CD : En:ENSGALG00000002583, cf66a : AKT3 : En:ENSGALG00000034081]	[]	[]	[]	[]
Lidocaine metabolism (WP2646)	100.0	4	4	0	0	0	0	[e11d4 : CYP3A5 : En:ENSGALG00000004449, e3332 : CYP1A1 : En:ENSGALG00000001325, e20e7 : CYP1A1 : En:ENSGALG00000001325, cb81f : CYP3A5 : En:ENSGALG00000004449]	[]	[]	[]	[]
Genes controlling nephrogenesis (WP4823)	89.0	48	43	0	5	0	0	[bc49e : ILK : En:ENSGALG00000031642, bd0e0 : ETV4 : En:ENSGALG00000036678, c05a2 : SHH : En:ENSGALG00000006379, c172e : GLI3 : En:ENSGALG00000040266, e915b : LHX1 : En:ENSGALG00000005409, ec27f : CTNNB1 : En:ENSGALG00000037203, f4601 : HNF1B : En:ENSGALG00000005504, fbd0d : EYA1 : En:ENSGALG00000043033, b4a09 : ITGB1 : En:ENSGALG00000007145, ed826 : ITGA3 : En:ENSGALG00000032702, b7c6e : LMX1B : En:ENSGALG00000040582, bc159 : GDNF : En:ENSGALG00000003716, a6d8c : CXCR4 : En:ENSGALG00000012357, fadef : SIX1 : En:ENSGALG00000029401, a52b9 : PDGFB : En:ENSGALG00000012178, a18a3 : HOXA11 : En:ENSGALG00000040021, c41e3 : CXCL12 : En:ENSGALG00000041346, a7c34 : VEGFA : En:ENSGALG00000010290, cd7c4 : KIRREL1 : En:ENSGALG00000029528, f700c : LAMB2 : En:ENSGALG00000006802, e40a9 : KDR : En:ENSGALG00000013907, cab8f : WT1 : En:ENSGALG00000012115, e2fe8 : LHX1 : En:ENSGALG00000005409, bbf4a : ITGA8 : En:ENSGALG00000008747, db258 : NPHS2 : En:ENSGALG00000004163, e0252 : FGF8 : En:ENSGALG00000007706, b7eca : RET : En:ENSGALG00000002555, b7577 : CD2AP : En:ENSGALG00000016720, d35cb : WNT4 : En:ENSGALG00000041708, a4f97 : ROBO2 : En:ENSGALG00000015519, bb6c4 : NCK1 : En:ENSGALG00000016799, b2189 : ITGB1 : En:ENSGALG00000007145, a5d7c : NOTCH2 : En:ENSGALG00000002922, f3625 : TCF21 : En:ENSGALG00000029024, cb2b2 : PDGFRB : En:ENSGALG00000030613, cc00e : PAX2 : En:ENSGALG00000005689, f9bd5 : CD36 : En:ENSGALG00000008439, f0fca : SLIT2 : En:ENSGALG00000041121, fdacf : EMX2 : En:ENSGALG00000009302, fb971 : FGFR2 : En:ENSGALG00000009495, f4012 : HOXD11 : En:ENSGALG00000039629, b42b8 : HNF1B : En:ENSGALG00000005504, c7ea0 : HNF1B : En:ENSGALG00000005504]	[]	[ffce7 : FOXD1 : En:ENSG00000251493, bd3cf : FOXC2 : En:ENSG00000176692, b60f9 : NCK1 : En:ENSG00000158092, efe12 : NPHS1 : En:ENSG00000161270, b8e6c : FOXC1 : En:ENSG00000054598]	[]	[]
Aripiprazole metabolic pathway (WP2640)	100.0	2	2	0	0	0	0	[c1ed5 : CYP2D6 : En:ENSGALG00000011894, ef6ee : CYP3A5 : En:ENSGALG00000004449]	[]	[]	[]	[]
PDGFR-beta pathway (WP3972)	93.0	29	27	0	2	0	0	[d2333 : PIK3CA : En:ENSGALG00000008934, f7019 : PDGFRB : En:ENSGALG00000030613, a5d70 : PLCG1 : En:ENSGALG00000003750, e5fef : PRKCA : En:ENSGALG00000025950, e409b : PIK3R1 : En:ENSGALG00000014786, abc09 : JAK1 : En:ENSGALG00000011031, f870c : PRKCB : En:ENSGALG00000037943, b3561 : STAT6 : En:ENSGALG00000051500, f08b9 : JAK2 : En:ENSGALG00000015027, e508a : EIF2AK2 : En:ENSGALG00000010560, fb7df : STAT3 : En:ENSGALG00000003267, d91d8 : STAT1 : En:ENSGALG00000007651, d9898 : STAT5A : En:ENSGALG00000003282, b3be4 : GRB2 : En:ENSGALG00000008016, cc091 : H-RAS : En:ENSGALG00000029260, ce155 : SOS1 : En:ENSGALG00000039450, a1505 : SHC1 : En:ENSGALG00000039775, e45cf : RASA1 : En:ENSGALG00000050647, e0ab0 : MAP3K1 : En:ENSGALG00000014718, fed1b : MAP2K1 : En:ENSGALG00000007687, a889e : STAT5A : En:ENSGALG00000003282, f297f : MAPK8 : En:ENSGALG00000006109, bd215 : MAP2K4 : En:ENSGALG00000032178, e9bda : RAF1 : En:ENSGALG00000004998, de93f : SRF : En:ENSGALG00000032029, d9db6 : FOS : En:ENSGALG00000028037, d0205 : JUN : En:ENSGALG00000010870]	[]	[a5890 : ERK1 : En:ENSG00000102882, c639d : ELK1 : En:ENSG00000126767]	[]	[]
Conversion of angiotensinogen to angiotensin II  (WP4818)	83.0	6	5	0	1	0	0	[f10d3 : CMA1 : En:ENSGALG00000044661, ba517 : CTSG : En:ENSGALG00000044661, de835 : CTSG : En:ENSGALG00000044661, f1858 : CTSD : En:ENSGALG00000006613, bcc22 : REN : En:ENSGALG00000000545]	[]	[f65c7 : ACE : En:ENSG00000159640]	[]	[]
Glycosaminoglycan degradation (WP4815)	84.0	58	49	0	5	0	4	[a7520 : GNS : En:ENSGALG00000009856, ac71b : HPSE : En:ENSGALG00000011203, ae2bf : GUSB : En:ENSGALG00000002542, b28bb : GNS : En:ENSGALG00000009856, bc43f : ARSB : En:ENSGALG00000004438, c341b : IDUA : En:ENSGALG00000015376, c523e : GUSB : En:ENSGALG00000002542, c6927 : HEXA : En:ENSGALG00000043828, cd296 : HYAL2 : En:ENSGALG00000002138, d2c66 : SGSH : En:ENSGALG00000007027, d82d3 : IDS : En:ENSGALG00000009154, d8897 : GALNS : En:ENSGALG00000039673, dadf4 : GUSB : En:ENSGALG00000002542, e16d1 : HPSE2 : En:ENSGALG00000007508, e9869 : GLB1 : En:ENSGALG00000040028, f0a82 : HYAL1 : En:ENSGALG00000000785, f19f9 : HGSNAT : En:ENSGALG00000010136, f6642 : NAGLU : En:ENSGALG00000032610, fafb2 : GALNS : En:ENSGALG00000039673, ab945 : IDUA : En:ENSGALG00000015376, c883d : IDS : En:ENSGALG00000009154, ae84c : HEXB : En:ENSGALG00000014933, acc7a : HEXA : En:ENSGALG00000043828, ab9d4 : HEXB : En:ENSGALG00000014933, b21a3 : GUSB : En:ENSGALG00000002542, ff00f : GUSB : En:ENSGALG00000002542, dde4b : ARSB : En:ENSGALG00000004438, c69e1 : IDUA : En:ENSGALG00000015376, df4da : IDS : En:ENSGALG00000009154, d03dd : GUSB : En:ENSGALG00000002542, ab26b : ARSB : En:ENSGALG00000004438, ee58e : GNS : En:ENSGALG00000009856, d028d : HPSE : En:ENSGALG00000011203, ed81c : GUSB : En:ENSGALG00000002542, fb5c6 : SGSH : En:ENSGALG00000007027, a191e : HPSE2 : En:ENSGALG00000007508, b07c8 : NAGLU : En:ENSGALG00000032610, d5590 : NAGLU : En:ENSGALG00000032610, ded2c : IDUA : En:ENSGALG00000015376, b01ec : IDS : En:ENSGALG00000009154, aaf6c : GNS : En:ENSGALG00000009856, bbff0 : GALNS : En:ENSGALG00000039673, bfbc0 : HEXA : En:ENSGALG00000043828, ec020 : HEXB : En:ENSGALG00000014933, c7ff9 : GNS : En:ENSGALG00000009856, e15de : HEXA : En:ENSGALG00000043828, c1aa1 : HEXB : En:ENSGALG00000014933, aac0b : GLB1 : En:ENSGALG00000040028, d6945 : GLB1 : En:ENSGALG00000040028]	[]	[e7238 : HYAL4 : En:ENSG00000106302, ea0ee : HYAL4 : En:ENSG00000106302, cba97 : HYAL4 : En:ENSG00000106302, d61b5 : HYAL4 : En:ENSG00000106302, ea754 : HYAL4 : En:ENSG00000106302]	[]	[bc0ea : GeneProduct : :, e3275 : GeneProduct : :, fc4a4 : GeneProduct : :, aad05 : GeneProduct : :]
Interleukin-1 (IL-1) structural pathway (WP2637)	83.0	54	45	0	6	1	2	[a3c9b : MYD88 : En:ENSGALG00000005947, ae019 : MAP3K8 : En:ENSGALG00000007356, af01d : MAP3K1 : En:ENSGALG00000014718, b560d : CHUK : En:ENSGALG00000003249, b73e0 : IRAK4 : En:ENSGALG00000009586, bc979 : IRF7 : En:ENSGALG00000014297, c2ec5 : MAP3K7 : En:ENSGALG00000015596, c64b9 : NFKB1 : En:ENSGALG00000012304, c7177 : RPS6KA5 : En:ENSGALG00000030580, cc164 : TRAF6 : En:ENSGALG00000007932, ce36c : TOLLIP : En:ENSGALG00000006697, d2165 : MAPK8 : En:ENSGALG00000006109, d94c2 : IRAK2 : En:ENSGALG00000008407, e1129 : IL1R1 : En:ENSGALG00000043044, e4f05 : MAP2K3 : En:ENSGALG00000041285, e6592 : HSP27 : En:ENSGALG00000001948, e73ef : RELA : En:ENSGALG00000039409, ea240 : MAP3K14 : En:ENSGALG00000000685, f31e5 : MAPKAPK2 : En:ENSGALG00000000883, f3859 : TAB1 : En:ENSGALG00000012150, f6aa8 : MAP3K3 : En:ENSGALG00000000525, f6bc8 : MAPK11 : En:ENSGALG00000040023, f7e28 : MBP : En:ENSGALG00000013640, e841c : IL1RAP : En:ENSGALG00000007253, e064f : TAB2 : En:ENSGALG00000012356, aef45 : TAB3 : En:ENSGALG00000016284, bcf83 : MAP2K6 : En:ENSGALG00000004370, f02cd : MAP2K4 : En:ENSGALG00000032178, a132d : MAP2K7 : En:ENSGALG00000049026, b31e1 : MAP2K1 : En:ENSGALG00000007687, f8d1a : MAP2K2 : En:ENSGALG00000001267, c812c : TANK : En:ENSGALG00000011131, c0bc1 : IKBKB : En:ENSGALG00000031832, c1c1c : MAPK14 : En:ENSGALG00000042833, f19cd : MAPK9 : En:ENSGALG00000039099, ce063 : MAPK10 : En:ENSGALG00000011109, f7cd4 : MAPK3 : En:ENSGALG00000001501, b17f8 : NFKBIB : En:ENSGALG00000029691, e5b73 : ATF2 : En:ENSGALG00000009287, c7f9c : MKNK1 : En:ENSGALG00000010440, d1f30 : MAPK9 : En:ENSGALG00000039099, fc461 : FOS : En:ENSGALG00000028037, c0970 : MYC : En:ENSGALG00000033631, fdd5b : MKNK2 : En:ENSGALG00000003845, d5f09 : EIF4E : En:ENSGALG00000042112]	[]	[a1a44 : IL1A : En:ENSG00000115008, b17f3 : ELK1 : En:ENSG00000126767, b8063 : IkapaBalpha : S:P25963, bb288 : IRAK1 : En:ENSG00000184216, dbcb5 : ERK1 : En:ENSG00000102882, eeeae : IL1B : En:ENSG00000115008]	[a2f72 : Histone H3 : S:Q66I33]	[a98ff : NF-kappaB p50 : :, dc3ac : CREB341 : :]
Somatic sex determination (WP4814)	92.0	25	23	0	1	0	1	[f1f15 : DHH : En:ENSGALG00000031707, dbb6c : FOXL2 : En:ENSGALG00000029282, e64b2 : SOX9 : En:ENSGALG00000004386, e6f9b : SOX9 : En:ENSGALG00000004386, de4b1 : FOXL2 : En:ENSGALG00000029282, f8b4b : AMH : En:ENSGALG00000036346, b2d8b : WNT4 : En:ENSGALG00000041708, d74f5 : GATA4 : En:ENSGALG00000016662, ed970 : NR5A1 : En:ENSGALG00000001080, b500d : RSPO1 : En:ENSGALG00000001946, c5545 : NR5A1 : En:ENSGALG00000001080, c2556 : WT1 : En:ENSGALG00000012115, d83df : SOX9 : En:ENSGALG00000004386, d7cff : NR5A1 : En:ENSGALG00000001080, c2bfe : WT1 : En:ENSGALG00000012115, a2582 : SOX8 : En:ENSGALG00000005263, aa33e : FGF9 : En:ENSGALG00000025748, d893d : DMRT1 : En:ENSGALG00000010160, f80ca : PTGDS : En:ENSGALG00000030886, ade61 : SOX9 : En:ENSGALG00000004386, da49e : NR5A1 : En:ENSGALG00000001080, fcd0a : GATA4 : En:ENSGALG00000016662, ebcba : SOX8 : En:ENSGALG00000005263]	[]	[aea4f : SRY : En:ENSG00000184895]	[]	[b66ad : beta catenin : :]
H19 action Rb-E2F1 signaling and CDK-Beta-catenin activity (WP3969)	83.0	18	15	0	3	0	0	[aacb8 : H2AFY : En:ENSGALG00000040141, fe54e : CTNNB1 : En:ENSGALG00000037203, a545e : CCND1 : En:ENSGALG00000007555, df2bb : E2F1 : En:ENSGALG00000003045, ca5ca : CDK8 : En:ENSGALG00000017104, e3a0e : CDK8 : En:ENSGALG00000017104, d5a02 : MED1 : En:ENSGALG00000001708, e5f2c : CSRP2 : En:ENSGALG00000029921, a66fd : JAG1 : En:ENSGALG00000009020, f279d : SOX4 : En:ENSGALG00000036497, e95b1 : CDH1 : En:ENSGALG00000000608, b3438 : TULP3 : En:ENSGALG00000013424, ad1bc : RB1 : En:ENSGALG00000016997, c32fb : E2F1 : En:ENSGALG00000003045, c9bb7 : RB1 : En:ENSGALG00000016997]	[]	[ab405 : CDK4 : En:ENSG00000135446, ab411 : H19 : En:ENSG00000130600, f8b16 : PMAIP1 : En:ENSG00000141682]	[]	[]
TGF-beta receptor signaling in skeletal dysplasias (WP4816)	84.0	66	56	0	10	0	0	[a06 : TGFBR3 : En:ENSGALG00000006038, a0d : ZEB2 : En:ENSGALG00000040465, a29 : TGFB1 : En:ENSGALG00000031325, a4d : JAK1 : En:ENSGALG00000011031, a75 : MAPK9 : En:ENSGALG00000039099, a7d : SMAD1 : En:ENSGALG00000009977, a9d : RUNX2 : En:ENSGALG00000040276, aad3b : ADAMTSL2 : En:ENSGALG00000002955, abb : TGIF1 : En:ENSGALG00000014795, ad0 : SKI : En:ENSGALG00000001229, aed : BMP4 : En:ENSGALG00000012429, b50 : FST : En:ENSGALG00000014908, b66 : FKBP1A : En:ENSGALG00000027151, b6c : SPP1 : En:ENSGALG00000010926, b9821 : FBN1 : En:ENSGALG00000004960, bd0 : WNT1 : En:ENSGALG00000043009, be1 : TGFBR2 : En:ENSGALG00000011442, c0d : THBS1 : En:ENSGALG00000009626, c13 : NOG : En:ENSGALG00000003114, c42 : LEF1 : En:ENSGALG00000031960, c44 : ENG : En:ENSGALG00000033039, c48 : SMAD6 : En:ENSGALG00000025898, c61 : BMP4 : En:ENSGALG00000012429, c7f28 : ADAMTS10 : En:ENSGALG00000033157, cb6 : SKIL : En:ENSGALG00000009356, cdd : ZNF423 : En:ENSGALG00000003891, d5c : RUNX3 : En:ENSGALG00000043372, d6f : TGFBR1 : En:ENSGALG00000033179, d70 : NFKB1 : En:ENSGALG00000012304, d96 : SMAD3 : En:ENSGALG00000035701, db7 : BAMBI : En:ENSGALG00000040993, dd5 : EP300 : En:ENSGALG00000011992, e0b : SMAD1 : En:ENSGALG00000009977, e44 : INHBA : En:ENSGALG00000034616, e49 : LTBP1 : En:ENSGALG00000010448, e54 : SMAD2Z : En:ENSGALG00000036001, e55 : STAT3 : En:ENSGALG00000003267, e8d : TGFBR2 : En:ENSGALG00000011442, e98b2 : gga-mir-302a : En:ENSGALG00000018326, ead : ZFYVE9 : En:ENSGALG00000010613, eaf : IFNG : En:ENSGALG00000009903, ebc : TGFB1 : En:ENSGALG00000031325, ec0 : JUN : En:ENSGALG00000010870, ec1 : SMAD2Z : En:ENSGALG00000036001, ecf : SMAD7 : En:ENSGALG00000037160, ef6 : H-RAS : En:ENSGALG00000029260, ef9 : CTNNB1 : En:ENSGALG00000037203, f56 : FOS : En:ENSGALG00000028037, f6a : EGF : En:ENSGALG00000012155, f8c : STAT1 : En:ENSGALG00000007651, fcc : CREBBP : En:ENSGALG00000007762, fdf : TGFBR1 : En:ENSGALG00000033179, fe1 : SMAD5 : En:ENSGALG00000006309, fe9 : ITGB6 : En:ENSGALG00000011141, b48eb : LEFTY1 : En:ENSGALG00000009256, b7bc3 : LEFTY1 : En:ENSGALG00000009256]	[]	[a44 : SMAD9 : L:4093, ae4 : SMAD4 : L:4089, b39 : TNF : L:7124, bca3e : LTBP3 : En:ENSG00000168056, c11 : LIF : L:3976, d0b : MAPK3 : L:5595, df4 : SERPINE1 : L:5054, eeb : FOXH1 : L:8928, f21 : TNF : L:7124, f61 : TFE3 : L:7030]	[]	[]
Selective expression of chemokine receptors during T-cell polarization (WP4494)	88.0	45	40	0	5	0	0	[null : CCL3 : En:ENSGALG00000053121, null : CCR7 : En:ENSGALG00000035733, null : CXCR4 : En:ENSGALG00000012357, null : IL12A : En:ENSGALG00000009574, null : IL12B : En:ENSGALG00000001409, null : IL4 : En:ENSGALG00000006827, null : TGFB1 : En:ENSGALG00000031325, null : TGFB2 : En:ENSGALG00000009612, null : TGFB3 : En:ENSGALG00000010346, b8073 : CD4 : En:ENSGALG00000014477, d9b39 : IFNG : En:ENSGALG00000009903, f9f5a : CCL4 : En:ENSGALG00000053121, null : CD28 : En:ENSGALG00000008669, null : CD40LG : En:ENSGALG00000006415, null : IL12RB1 : En:ENSGALG00000035825, null : IL12RB2 : En:ENSGALG00000011222, daf73 : IL18R1 : En:ENSGALG00000040621, cb3c6 : IL12RB1 : En:ENSGALG00000035825, fee86 : IL12RB2 : En:ENSGALG00000011222, a0210 : IL4R : En:ENSGALG00000035447, null : CD28 : En:ENSGALG00000008669, null : CD40LG : En:ENSGALG00000006415, null : IFNGR1 : En:ENSGALG00000013865, null : IFNGR2 : En:ENSGALG00000032660, d4920 : IL4 : En:ENSGALG00000006827, null : CCR2 : En:ENSGALG00000050893, null : CCR4 : En:ENSGALG00000039146, a7a02 : CCR2 : En:ENSGALG00000050893, d5c47 : CCR2 : En:ENSGALG00000050893, f8dda : CCR2 : En:ENSGALG00000050893, null : CCR2 : En:ENSGALG00000050893, null : CCR4 : En:ENSGALG00000039146, a9977 : CCR2 : En:ENSGALG00000050893, null : IL12B : En:ENSGALG00000001409, null : IL12A : En:ENSGALG00000009574, null : IL12B : En:ENSGALG00000001409, null : IL12A : En:ENSGALG00000009574, b2151 : IL12B : En:ENSGALG00000001409, a9928 : IL12A : En:ENSGALG00000009574, c54d2 : IFNG : En:ENSGALG00000009903]	[]	[null : IL5 : L:3567, bf2b8 : IL2 : L:3558, c0d52 : CSF2 : L:1437, ae615 : IL2 : L:3558, null : CXCR3 : L:2833]	[]	[]
Signal transduction through IL1R (WP4496)	81.0	43	35	0	8	0	0	[null : IFNA1 : En:ENSGALG00000052209, null : IL6 : En:ENSGALG00000010915, null : IRAK2 : En:ENSGALG00000008407, null : NFKB1 : En:ENSGALG00000012304, null : RELA : En:ENSGALG00000039409, null : TGFB1 : En:ENSGALG00000031325, null : TGFB2 : En:ENSGALG00000009612, null : TGFB3 : En:ENSGALG00000010346, null : TOLLIP : En:ENSGALG00000006697, a1dbd : MAP2K3 : En:ENSGALG00000041285, a50b5 : TRAF6 : En:ENSGALG00000007932, a533c : MAP3K1 : En:ENSGALG00000014718, a6855 : IKBKB : En:ENSGALG00000031832, b0d4c : MAPK8 : En:ENSGALG00000006109, b23d8 : IFNB1 : En:ENSGALG00000052209, b61cf : MAP3K7 : En:ENSGALG00000015596, b8a86 : MAP3K14 : En:ENSGALG00000000685, baf3d : MYD88 : En:ENSGALG00000005947, e2343 : JUN : En:ENSGALG00000010870, e5afc : MAPK14 : En:ENSGALG00000042833, f3ba2 : CHUK : En:ENSGALG00000003249, f40f7 : ECSIT : En:ENSGALG00000043823, f7d7f : MAP2K6 : En:ENSGALG00000004370, f9a1e : TAB1 : En:ENSGALG00000012150, null : IL1RAP : En:ENSGALG00000007253, null : IL1R1 : En:ENSGALG00000043044, null : IL1B : En:ENSGALG00000029940, b7b5d : IL1RAP : En:ENSGALG00000007253, null : IL1R1 : En:ENSGALG00000043044, ad145 : IL1B : En:ENSGALG00000029940, c70d6 : MAP3K1 : En:ENSGALG00000014718, fbb60 : NFKB1 : En:ENSGALG00000012304, d16b7 : RELA : En:ENSGALG00000039409, de901 : JUN : En:ENSGALG00000010870, e695b : IKBKB : En:ENSGALG00000031832]	[]	[null : IRAK3 : L:11213, null : NFKBIA : L:4792, null : TNF : L:7124, b06f7 : IRAK1 : L:3654, e1973 : IL1RN : L:3557, null : IL1A : L:3552, null : IL1A : L:3552, null : NFKBIA : L:4792]	[]	[]
