Pathway	Homology Score	Total genes	Mapped genes	Multi-mapped genes	No homology mapping genes	No mapping genes	No xref genes	mapped genes	multi-mapped genes	no homology mapping genes	no mapping genes	no xref genes
Glioblastoma signaling pathways (WP2261)	92.0	88	81	0	7	0	0	[a063c : fgfr1a : En:ENSDARG00000011027, a1970 : pik3c2b : En:ENSDARG00000086927, a6a41 : spry2 : En:ENSDARG00000078308, a7979 : ccnd1 : En:ENSDARG00000101637, a8244 : map2k1 : En:ENSDARG00000007825, ac3af : rb1 : En:ENSDARG00000006782, b199b : ptenb : En:ENSDARG00000056623, bd96f : igf1rb : En:ENSDARG00000034434, c6e3a : LO018430.2 : En:ENSDARG00000111014, cea21 : ccne1 : En:ENSDARG00000098622, d4e49 : pdpk1b : En:ENSDARG00000018285, dbe13 : dre-mir-21-1 : En:ENSDARG00000082187, dc3bf : irs1 : En:ENSDARG00000054087, e2b6b : foxo1b : En:ENSDARG00000061549, e483d : errfi1a : En:ENSDARG00000104039, eb808 : pik3r1 : En:ENSDARG00000038524, ecb9f : tsc1a : En:ENSDARG00000026048, eef2d : dre-mir-21-1 : En:ENSDARG00000082187, ef296 : erbb3a : En:ENSDARG00000006202, f7943 : grb2a : En:ENSDARG00000105276, f6a39 : pik3c2a : En:ENSDARG00000060841, b7934 : pik3c2g : En:ENSDARG00000099803, d1789 : pik3r2 : En:ENSDARG00000018060, af152 : pik3ca : En:ENSDARG00000075456, c56ab : pik3cb : En:ENSDARG00000075253, d0fb8 : pik3cd : En:ENSDARG00000003250, f6501 : akt2l : En:ENSDARG00000103612, a3039 : akt3a : En:ENSDARG00000104810, a1ae2 : src : En:ENSDARG00000008107, f82ac : gab1 : En:ENSDARG00000037018, b5f4c : pik3cg : En:ENSDARG00000017757, e1fd7 : foxo4 : En:ENSDARG00000055792, c532e : pdgfra : En:ENSDARG00000070494, c3620 : pdgfrb : En:ENSDARG00000100897, be6f7 : erbb2 : En:ENSDARG00000026294, c0206 : LO018309.1 : En:ENSDARG00000056909, eec4f : fgfr2 : En:ENSDARG00000058115, d4bb6 : met : En:ENSDARG00000070903, fc904 : cbl : En:ENSDARG00000009958, d3a4e : nf1a : En:ENSDARG00000012982, c403c : nras : En:ENSDARG00000038225, e2706 : kras : En:ENSDARG00000010844, da0f4 : hrasb : En:ENSDARG00000005651, b1ca5 : araf : En:ENSDARG00000054533, f972d : braf : En:ENSDARG00000017661, b0edd : raf1a : En:ENSDARG00000096415, f17aa : plcg1 : En:ENSDARG00000038442, c5a4e : prkcz : En:ENSDARG00000043332, e5bca : prkcq : En:ENSDARG00000034173, be609 : prkcha : En:ENSDARG00000018382, c13e2 : prkcg : En:ENSDARG00000004561, fd5d3 : prkcdb : En:ENSDARG00000070651, a9559 : prkci : En:ENSDARG00000021225, fa3d4 : prkcbb : En:ENSDARG00000022254, ed4e3 : prkcaa : En:ENSDARG00000115657, cc6f5 : plcg2 : En:ENSDARG00000068763, c5a3f : map2k2a : En:ENSDARG00000006609, c3837 : map2k4a : En:ENSDARG00000063583, d3b5b : map2k5 : En:ENSDARG00000011851, c8ebd : map2k6 : En:ENSDARG00000099184, ec0cd : map2k7 : En:ENSDARG00000008279, f9e38 : mapk1 : En:ENSDARG00000027552, dee7e : mapk3 : En:ENSDARG00000070573, d3436 : cdkn1bb : En:ENSDARG00000054271, cee67 : cdk2 : En:ENSDARG00000026577, d331d : cdkn1a : En:ENSDARG00000076554, f274a : CABZ01067150.2 : En:ENSDARG00000116122, fe5e2 : cdkn2c : En:ENSDARG00000057610, a5cd4 : ccnd1 : En:ENSDARG00000101637, aeb09 : ccnd2b : En:ENSDARG00000070408, fee18 : ccnd2b : En:ENSDARG00000070408, a2084 : cdk4 : En:ENSDARG00000087937, b689d : cdk6 : En:ENSDARG00000070228, f79fa : e2f1 : En:ENSDARG00000103868, d3645 : mdm2 : En:ENSDARG00000033443, c6123 : mdm4 : En:ENSDARG00000057513, e0682 : tp53 : En:ENSDARG00000035559, af591 : ep300b : En:ENSDARG00000061108, f44cb : atm : En:ENSDARG00000002385, ad016 : brca2 : En:ENSDARG00000079015, b37d9 : msh6 : En:ENSDARG00000104541]	[]	[d1aa6 : P16 : En:ENSG00000147889, f5088 : FOXO3 : En:ENSG00000118689, a66d9 : MAP2K3 : En:ENSG00000034152, de87b : CDKN2B : En:ENSG00000147883, ed317 : ARF : En:ENSG00000147889, dac06 : BRCA1 : En:ENSG00000012048, c6965 : BRCA1 : En:ENSG00000012048]	[]	[]
MicroRNA for targeting cancer growth and vascularization in glioblastoma (WP3593)	100.0	10	10	0	0	0	0	[a1278 : her6 : En:ENSDARG00000006514, a5c7d : dre-mir-31 : En:ENSDARG00000080961, a9fc2 : vegfaa : En:ENSDARG00000103542, b4193 : hif1an : En:ENSDARG00000031915, be13d : dre-mir-148 : En:ENSDARG00000083365, c3813 : hey1 : En:ENSDARG00000070538, c1945 : hif1ab : En:ENSDARG00000034293, b3047 : vegfba : En:ENSDARG00000090997, bd27c : vegfc : En:ENSDARG00000069640, a9e99 : hif1ab : En:ENSDARG00000034293]	[]	[]	[]	[]
Circadian rhythm genes (WP3594)	84.0	225	189	0	35	1	0	[a02a5 : cdk4 : En:ENSDARG00000087937, a06e7 : lgr4 : En:ENSDARG00000060542, a1dea : rock2a : En:ENSDARG00000017500, a20fa : top1 : En:ENSDARG00000086775, a2357 : atf5a : En:ENSDARG00000068096, a23a8 : dyrk1aa : En:ENSDARG00000063570, a2bb1 : btbd9 : En:ENSDARG00000068983, a31e4 : mapk8a : En:ENSDARG00000031888, a33b4 : phlpp1 : En:ENSDARG00000078694, a358b : cul1b : En:ENSDARG00000007691, a3985 : nr2f6a : En:ENSDARG00000003607, a3b69 : NAMPT : En:ENSDARG00000076694, a416a : id3 : En:ENSDARG00000054823, a56b8 : per3 : En:ENSDARG00000010519, a58f1 : prf1.2 : En:ENSDARG00000021444, a5a47 : cipcb : En:ENSDARG00000078095, a5f2e : serpine1 : En:ENSDARG00000056795, a62b4 : mc3r : En:ENSDARG00000021369, a6601 : agrp : En:ENSDARG00000069089, a664c : HTR7 : En:ENSDARG00000099854, a6c80 : prox1a : En:ENSDARG00000055158, a7234 : ciarta : En:ENSDARG00000058094, a78f9 : srebf1 : En:ENSDARG00000067607, a7fd6 : cldnb : En:ENSDARG00000009544, a844f : prkcg : En:ENSDARG00000004561, a8a81 : hdac1 : En:ENSDARG00000015427, a970f : drd2b : En:ENSDARG00000011091, a9a54 : nr1h3 : En:ENSDARG00000098439, aa497 : nono : En:ENSDARG00000020482, ab205 : slc6a4a : En:ENSDARG00000061165, ac0a3 : star : En:ENSDARG00000006137, acb23 : ndnl2 : En:ENSDARG00000058212, ae3a3 : otx5 : En:ENSDARG00000043483, aee54 : cipcb : En:ENSDARG00000078095, af4d0 : ntrk1 : En:ENSDARG00000004586, afa22 : drd1b : En:ENSDARG00000038918, afa67 : prkdc : En:ENSDARG00000075083, b0419 : klf9 : En:ENSDARG00000068194, b128d : tyms : En:ENSDARG00000042894, b18bc : aanat1 : En:ENSDARG00000036567, b308f : prok1 : En:ENSDARG00000073948, b4d20 : nr1d2a : En:ENSDARG00000003820, b4fe3 : nkx2.1 : En:ENSDARG00000019835, b536b : slc9a3.2 : En:ENSDARG00000036722, b5917 : ezh2 : En:ENSDARG00000010571, b6303 : kdm5a : En:ENSDARG00000104567, b6f03 : hcrtr2 : En:ENSDARG00000023722, b6f69 : mybbp1a : En:ENSDARG00000078214, b7486 : pspc1 : En:ENSDARG00000006621, b75f6 : six3a : En:ENSDARG00000058008, b7745 : fbxl3a : En:ENSDARG00000103505, b863a : usp2a : En:ENSDARG00000020107, b9390 : zfhx3 : En:ENSDARG00000103057, b9522 : cipcb : En:ENSDARG00000078095, b9609 : npy2rl : En:ENSDARG00000089943, bb394 : ncor1 : En:ENSDARG00000035285, bb4a1 : uts2a : En:ENSDARG00000053854, bbe44 : bhlhe40 : En:ENSDARG00000004060, bc9df : naglu : En:ENSDARG00000030156, bcc77 : cipcb : En:ENSDARG00000078095, bdf5c : CARTPT : En:ENSDARG00000104363, be610 : sox14 : En:ENSDARG00000070929, bedb5 : kcnh7 : En:ENSDARG00000062687, bf16f : tph1b : En:ENSDARG00000036082, bff31 : skp1 : En:ENSDARG00000003151, c046e : ccar2 : En:ENSDARG00000038302, c09e9 : sin3ab : En:ENSDARG00000059812, c1132 : adcy1a : En:ENSDARG00000069026, c143d : ngfrb : En:ENSDARG00000089223, c1477 : ppp1cb : En:ENSDARG00000044153, c1a44 : mtnr1aa : En:ENSDARG00000037545, c1b46 : ghrh : En:ENSDARG00000069481, c3950 : timeless : En:ENSDARG00000078497, c5424 : csnk1db : En:ENSDARG00000006125, c603e : opn4b : En:ENSDARG00000053929, c619d : dbpa : En:ENSDARG00000063014, c6702 : id2a : En:ENSDARG00000055283, c7387 : suv39h1a : En:ENSDARG00000026799, c77c2 : ptenb : En:ENSDARG00000056623, c7b26 : sirt1 : En:ENSDARG00000068064, c86f7 : prkaa2 : En:ENSDARG00000060641, c8b77 : nfil3 : En:ENSDARG00000042977, cb673 : gna15.3 : En:ENSDARG00000092948, cb823 : uba52 : En:ENSDARG00000041435, cbf5f : prkg2 : En:ENSDARG00000054741, cc271 : atoh7 : En:ENSDARG00000069552, ccde7 : gfpt1 : En:ENSDARG00000057465, cd05f : drd4a : En:ENSDARG00000038363, cd082 : id4 : En:ENSDARG00000045131, cd265 : creb1b : En:ENSDARG00000093420, cd363 : tp53 : En:ENSDARG00000035559, cd3d4 : hnf1bb : En:ENSDARG00000022295, cd429 : npas2 : En:ENSDARG00000016536, ce165 : hs3st2 : En:ENSDARG00000059616, ce38c : cpt1ab : En:ENSDARG00000062054, d0ca9 : drd3 : En:ENSDARG00000032131, d1399 : ubc : En:ENSDARG00000102632, d17d5 : ndnl2 : En:ENSDARG00000058212, d1907 : ntrk3a : En:ENSDARG00000077228, d2216 : tnfrsf1b : En:ENSDARG00000070165, d2bd9 : crema : En:ENSDARG00000023217, d386b : cry1b : En:ENSDARG00000011583, d3d17 : arnt2 : En:ENSDARG00000103697, d4630 : prok2 : En:ENSDARG00000091616, d4d36 : roraa : En:ENSDARG00000031768, d51a6 : rorc : En:ENSDARG00000087195, d5974 : clockb : En:ENSDARG00000003631, d5ace : gnaq : En:ENSDARG00000011487, d5dbe : mta1 : En:ENSDARG00000007198, d6562 : cavin2b : En:ENSDARG00000071196, d7637 : thrap3a : En:ENSDARG00000101989, d9196 : th : En:ENSDARG00000030621, d956c : ahcy : En:ENSDARG00000005191, da12c : bhlhe41 : En:ENSDARG00000041691, da9d5 : nr1d1 : En:ENSDARG00000033160, dbe8d : prkaa1 : En:ENSDARG00000060596, dc404 : jun : En:ENSDARG00000043531, dc880 : adora2aa : En:ENSDARG00000033706, dcdd9 : opn3 : En:ENSDARG00000052775, dce3e : kcnma1a : En:ENSDARG00000079840, dd69e : pparab : En:ENSDARG00000054323, de6bf : cry2 : En:ENSDARG00000102403, dedd7 : ddc : En:ENSDARG00000016494, df146 : f7l : En:ENSDARG00000100782, dfb59 : mettl3 : En:ENSDARG00000012827, dfbde : adora1a : En:ENSDARG00000070056, dfc13 : crtc1b : En:ENSDARG00000076076, e0b1e : hnrnpd : En:ENSDARG00000059246, e0f01 : per2 : En:ENSDARG00000034503, e11ca : ncoa2 : En:ENSDARG00000017929, e11da : rai1 : En:ENSDARG00000076679, e320e : top2a : En:ENSDARG00000024488, e3ae5 : noctb : En:ENSDARG00000078525, e4ce3 : nrip1b : En:ENSDARG00000068894, e52e0 : dna2 : En:ENSDARG00000078759, e54a0 : homer1b : En:ENSDARG00000101759, e558f : dbpa : En:ENSDARG00000063014, e5cd9 : per1b : En:ENSDARG00000012499, e5eeb : atf4a : En:ENSDARG00000111939, e6321 : dhx9 : En:ENSDARG00000079725, e80fd : ncoa2 : En:ENSDARG00000017929, e8a76 : cst3 : En:ENSDARG00000007795, e8b6a : mttp : En:ENSDARG00000008637, e9a4b : sik1 : En:ENSDARG00000058606, e9e36 : chrnb2 : En:ENSDARG00000017790, ea0fb : cipcb : En:ENSDARG00000078095, ea4e8 : sfpq : En:ENSDARG00000011564, ea629 : ube3a : En:ENSDARG00000055737, ead1d : oprl1 : En:ENSDARG00000071209, ec2c5 : adcy1a : En:ENSDARG00000069026, ed8ef : mapk10 : En:ENSDARG00000102730, edde7 : ogt.1 : En:ENSDARG00000099455, ee48b : arntl2 : En:ENSDARG00000041381, ee68d : ciarta : En:ENSDARG00000058094, ef073 : ddx5 : En:ENSDARG00000038068, f0304 : arnt : En:ENSDARG00000021855, f0cd7 : jund : En:ENSDARG00000067850, f0d1c : mapk9 : En:ENSDARG00000077364, f191c : PPP1CA : En:ENSDARG00000099226, f1e5b : ppp1cb : En:ENSDARG00000044153, f2651 : egr3 : En:ENSDARG00000089156, f28b9 : gsk3ba : En:ENSDARG00000017803, f292d : kcnd2 : En:ENSDARG00000032799, f2e19 : hcrtr2 : En:ENSDARG00000023722, f32f4 : avp : En:ENSDARG00000058567, f3988 : ahr1a : En:ENSDARG00000020046, f398d : chrm1a : En:ENSDARG00000037292, f4ebe : hnrnpub : En:ENSDARG00000004735, f5a67 : prmt5 : En:ENSDARG00000079605, f6998 : ada : En:ENSDARG00000003113, f6ae7 : ptgdsb.1 : En:ENSDARG00000027088, f6e06 : ep300b : En:ENSDARG00000061108, f7e08 : rorb : En:ENSDARG00000033498, facc9 : adipoqb : En:ENSDARG00000100086, fafbe : relb : En:ENSDARG00000086173, fcfe6 : nlgn1 : En:ENSDARG00000077710, fd381 : nos2b : En:ENSDARG00000031976, fdfbe : tph2 : En:ENSDARG00000057239, ff090 : ppargc1a : En:ENSDARG00000067829, ffdb8 : arntl1b : En:ENSDARG00000035732, fff34 : fbxw11b : En:ENSDARG00000017230, cb714 : homer1b : En:ENSDARG00000101759, f4e50 : nrip1b : En:ENSDARG00000068894, bf804 : ciarta : En:ENSDARG00000058094, d274d : agrp : En:ENSDARG00000069089, acc18 : sirt1 : En:ENSDARG00000068064, b70fe : prok2 : En:ENSDARG00000091616, d4f05 : bhlhe41 : En:ENSDARG00000041691, c14d9 : prkaa1 : En:ENSDARG00000060596]	[]	[a1d8d : HEBP1 : S:Q9NRV9, a4e39 : FAS : S:P25445, a6b19 : PPP1CC : S:P36873, b29db : MTNR1B : S:P49286, b4b37 : PPARG : S:P37231, b584f : PAX4 : S:O43316, ba3d9 : NPAS2 : S:Q99743, bd702 : HCRTR1 : S:O43613, bd70d : KMT2A : S:Q03164, c6ead : CSNK1E : S:P49674, c794b : NPS : S:P0C0P6, cb6f3 : HDAC3 : S:O15379, d0467 : CRH : S:P06850, d0da2 : NMS : S:Q5H8A3, d0ece : PML : S:P29590, d1a0b : FBXL21 : En:ENSG00000164616, d3fb1 : IL6 : S:P05231, d68e3 : HCRTR1 : S:O43613, d8dba : SUV39H2 : S:Q9H5I1, d911d : PROKR1 : S:Q8TCW9, db1bc : NPAS2 : S:Q99743, e3b03 : KLF10 : S:Q13118, e9dfa : RBM4 : S:Q9BWF3, ece8a : EGR1 : S:P18146, f1a4a : RBM4B : S:Q9BQ04, f207e : UTS2R : S:Q9UKP6, f58ef : SFTPC : S:P11686, f5f25 : HDAC2 : S:Q92769, f9890 : BTRC : S:Q9Y297, f9f29 : PROKR2 : S:Q8NFJ6, fa9fc : LEP : S:P41159, fb86d : GHRL : S:Q9UBU3, ff064 : RPS27A : S:P62979, efcae : PROKR2 : S:Q8NFJ6, f813c : PROKR1 : S:Q8TCW9]	[a8fa7 : Q59FM5 : S:Q59FM5]	[]
mir-124 predicted interactions with cell cycle and differentiation  (WP3595)	85.0	7	6	0	0	1	0	[a31c9 : stk11 : En:ENSDARG00000046074, bae25 : ptbp1b : En:ENSDARG00000031907, bc31c : six4b : En:ENSDARG00000031983, ccbb3 : STRADB : En:ENSDARG00000088225, f3d26 : ctdsp1 : En:ENSDARG00000040674, fc27e : prkaa1 : En:ENSDARG00000060596]	[]	[]	[b55db : hsa-miR-124a : Mbm:MIMAT0000422]	[]
miR-517 relationship with ARCN1 and USP1 (WP3596)	83.0	6	5	0	0	1	0	[a6245 : cdkn1a : En:ENSDARG00000076554, d07b7 : id1 : En:ENSDARG00000040764, dc550 : usp1 : En:ENSDARG00000056414, e5e24 : arcn1b : En:ENSDARG00000031214, f31b9 : id2a : En:ENSDARG00000055283]	[]	[]	[a1ea8 : hsa-miR-517a-3p : Mbm:MIMAT0002852]	[]
Monoamine transport (WP727)	84.0	32	27	0	5	0	0	[b0705 : CABZ01067150.2 : En:ENSDARG00000116122, b270c : scamp2 : En:ENSDARG00000010279, c3ea8 : rbl2 : En:ENSDARG00000045636, c5ac0 : amph : En:ENSDARG00000007663, dcd2c : stx1a : En:ENSDARG00000058994, d304b : zgc:172122 : En:ENSDARG00000079191, f45dd : tnfb : En:ENSDARG00000013598, aa11d : slc5a7a : En:ENSDARG00000074860, fa226 : fbxo32 : En:ENSDARG00000040277, f0d58 : slc6a2 : En:ENSDARG00000016141, e0a24 : itgb3a : En:ENSDARG00000056767, d4621 : nos1 : En:ENSDARG00000068910, f3fbf : ache : En:ENSDARG00000031796, af8e0 : dbh : En:ENSDARG00000069446, e7ff2 : tdo2a : En:ENSDARG00000071429, f01fc : agt : En:ENSDARG00000016412, f6108 : slc6a3 : En:ENSDARG00000004219, a26a3 : tph2 : En:ENSDARG00000057239, a34e2 : mapk14b : En:ENSDARG00000028721, f9dec : slc6a1a : En:ENSDARG00000045944, ac435 : zmp:0000000936 : En:ENSDARG00000088672, d172d : UNC13B : En:ENSDARG00000099113, a12ed : adora2aa : En:ENSDARG00000033706, d13b5 : th : En:ENSDARG00000030621, ab696 : ppp2cb : En:ENSDARG00000099241, dfe0c : il1fma : En:ENSDARG00000089383, a1030 : slc6a4a : En:ENSDARG00000061165]	[]	[dffa1 : SYN1 : L:6853, fbe48 : CDC25C : L:995, e4546 : TNFRSF11B : L:4982, c42df : HRH3 : L:11255, b593d : TGFB1I1 : L:7041]	[]	[]
Synaptic vesicle pathway (WP2267)	88.0	54	48	0	6	0	0	[e274f : rab3ab : En:ENSDARG00000043835, add75 : syn2a : En:ENSDARG00000045945, d1891 : syt1a : En:ENSDARG00000030614, c8b69 : stx1b : En:ENSDARG00000000503, d1b19 : stx2a : En:ENSDARG00000004618, a9296 : stx1a : En:ENSDARG00000058994, b4e7c : STX3 : En:ENSDARG00000051981, c293f : snap25b : En:ENSDARG00000058117, c4cde : rims1a : En:ENSDARG00000074680, d265d : stxbp1b : En:ENSDARG00000056036, a0532 : rab3ab : En:ENSDARG00000043835, b7060 : CR769778.1 : En:ENSDARG00000112435, fff67 : UNC13B : En:ENSDARG00000099113, c7e20 : unc13a : En:ENSDARG00000061829, ed976 : cplx3a : En:ENSDARG00000099196, ce37c : cplx2 : En:ENSDARG00000061918, a5502 : cplx2l : En:ENSDARG00000018997, f25fa : napab : En:ENSDARG00000020405, bd181 : nsfa : En:ENSDARG00000007654, a3fc1 : cacna1ab : En:ENSDARG00000006923, d5dd5 : cacna1bb : En:ENSDARG00000079295, b2440 : rab3ab : En:ENSDARG00000043835, c956b : sypa : En:ENSDARG00000110528, b2a4f : dnm1b : En:ENSDARG00000009281, c7e34 : dnm1l : En:ENSDARG00000015006, c2a75 : dnm2a : En:ENSDARG00000069937, b82d5 : clta : En:ENSDARG00000045618, a3858 : cltcb : En:ENSDARG00000090716, de755 : cltcl1 : En:ENSDARG00000091618, af09e : ap2s1 : En:ENSDARG00000026967, d93a7 : ap2a1 : En:ENSDARG00000054320, d3a90 : ap2b1 : En:ENSDARG00000035152, dfb56 : ap2m1a : En:ENSDARG00000002790, a2a0b : slc32a1 : En:ENSDARG00000059775, f0434 : slc17a8 : En:ENSDARG00000057728, e5e9a : slc17a7b : En:ENSDARG00000090106, bef5d : slc17a6a : En:ENSDARG00000001127, a9ddb : SLC18A1 : En:ENSDARG00000078157, a7876 : slc18a2 : En:ENSDARG00000015110, c9747 : slc18a3b : En:ENSDARG00000107527, e6d2a : slc32a1 : En:ENSDARG00000059775, ceab9 : oatx : En:ENSDARG00000019713, d20d3 : park7 : En:ENSDARG00000116835, b6c71 : slc1a3a : En:ENSDARG00000104431, bbd69 : cln8 : En:ENSDARG00000075525, ee98b : slc6a4a : En:ENSDARG00000061165, e0abd : slc25a4 : En:ENSDARG00000027355, b5b5b : atp1a2a : En:ENSDARG00000010472]	[]	[b44b1 : SYN1 : En:ENSG00000008056, af7c1 : SYN3 : En:ENSG00000185666, fd54a : VAMP2 : En:ENSG00000220205, d190b : DNM3 : En:ENSG00000197959, cc5cb : AP2A2 : En:ENSG00000183020, bfbb1 : SLC38A1 : En:ENSG00000111371]	[]	[]
Serotonin receptor 2 and STAT3 signaling (WP733)	100.0	4	4	0	0	0	0	[afa00 : htr2ab : En:ENSDARG00000058165, cacda : jak2b : En:ENSDARG00000018882, cafea : gnaq : En:ENSDARG00000011487, ce8ce : stat3 : En:ENSDARG00000022712]	[]	[]	[]	[]
Serotonin receptor 2 and ELK-SRF/GATA4 signaling (WP732)	90.0	21	19	0	1	0	1	[a160e : itpr1a : En:ENSDARG00000014655, a7b1d : nras : En:ENSDARG00000038225, a82cc : hrasb : En:ENSDARG00000005651, a852d : raf1a : En:ENSDARG00000096415, b1b05 : elk1 : En:ENSDARG00000078066, b9a85 : mapk1 : En:ENSDARG00000027552, bd470 : htr2cl1 : En:ENSDARG00000018228, c12bb : mapkapk2a : En:ENSDARG00000002552, c157a : mapk3 : En:ENSDARG00000070573, c16fa : htr2ab : En:ENSDARG00000058165, c6398 : gata4 : En:ENSDARG00000098952, d14fb : map2k2a : En:ENSDARG00000006609, d6a19 : RASGRF1 : En:ENSDARG00000073824, e0ee3 : map2k1 : En:ENSDARG00000007825, e77f3 : htr2b : En:ENSDARG00000115925, e930d : kras : En:ENSDARG00000010844, ec8b3 : elk4 : En:ENSDARG00000077092, eddd0 : gnaq : En:ENSDARG00000011487, f347c : srfb : En:ENSDARG00000102867]	[]	[e1104 : RASGRP1 : L:10125]	[]	[d128e : PLC : :]
Methionine de novo and salvage pathway (WP3580)	85.0	27	23	0	2	0	2	[b79ff : mat2aa : En:ENSDARG00000040334, e07ff : mat2b : En:ENSDARG00000012932, a93a0 : ahcy : En:ENSDARG00000005191, c515f : mtr : En:ENSDARG00000104906, e72da : bhmt : En:ENSDARG00000013430, fd7e6 : chdh : En:ENSDARG00000100304, c3f65 : msrb3 : En:ENSDARG00000045658, b5f38 : txn : En:ENSDARG00000044125, bcd76 : txn : En:ENSDARG00000044125, a4ad5 : txn : En:ENSDARG00000044125, b06cf : amd1 : En:ENSDARG00000043856, be4ab : tat : En:ENSDARG00000069630, d0657 : mao : En:ENSDARG00000023712, fd295 : odc1 : En:ENSDARG00000007377, d1258 : srm : En:ENSDARG00000055760, bb642 : sms : En:ENSDARG00000008155, c3f07 : mtap : En:ENSDARG00000037261, a5c67 : mri1 : En:ENSDARG00000075754, b6f12 : apip : En:ENSDARG00000003132, ab10b : adi1 : En:ENSDARG00000020448, cf24f : enoph1 : En:ENSDARG00000026198, e4230 : adi1 : En:ENSDARG00000020448, c23cf : mat1a : En:ENSDARG00000039605]	[]	[b2c26 : MSRA : En:ENSG00000175806, de6eb : MSRB2 : En:ENSG00000148450]	[]	[ac2de : MTRR : :, c4850 : Methyltranferases : :]
Vitamin A and carotenoid metabolism (WP716)	82.0	52	43	0	9	0	0	[a0454 : bco1 : En:ENSDARG00000104256, a29e9 : dgat1a : En:ENSDARG00000103503, a2c14 : rbp7b : En:ENSDARG00000070486, a5ee0 : aldh1a2 : En:ENSDARG00000053493, a631d : abcg8 : En:ENSDARG00000063059, aa7cc : rdh5 : En:ENSDARG00000008306, aa8f9 : dhrs3a : En:ENSDARG00000044982, abd14 : cyp26b1 : En:ENSDARG00000077121, ac273 : NPC1L1 : En:ENSDARG00000099558, ad473 : aldh1a3 : En:ENSDARG00000076933, aeaa5 : aldh1a3 : En:ENSDARG00000076933, af7a1 : abcg5 : En:ENSDARG00000063078, b0eea : lpl : En:ENSDARG00000087697, b5d6e : rpe65a : En:ENSDARG00000007480, b60c6 : bco2b : En:ENSDARG00000041715, b67a1 : mapk1 : En:ENSDARG00000027552, bb02c : scarb1 : En:ENSDARG00000101557, c1e29 : lratb.1 : En:ENSDARG00000096594, c3ba7 : rxrba : En:ENSDARG00000078954, c937f : rdh10a : En:ENSDARG00000058730, ca165 : RETSAT : En:ENSDARG00000070140, ca197 : rbp1.1 : En:ENSDARG00000018077, ca8ba : rxrab : En:ENSDARG00000035127, caa5e : zgc:77938 : En:ENSDARG00000088366, d104f : sult2st3 : En:ENSDARG00000028367, d1a73 : cyp26a1 : En:ENSDARG00000033999, d7d44 : bco1 : En:ENSDARG00000104256, d8d94 : cd36 : En:ENSDARG00000032639, dd52d : rargb : En:ENSDARG00000054003, dd561 : aldh1a2 : En:ENSDARG00000053493, df9cb : scarb1 : En:ENSDARG00000101557, e5e97 : lratb.1 : En:ENSDARG00000096594, e944a : rdh5 : En:ENSDARG00000008306, eae89 : RDH8 : En:ENSDARG00000099217, edcfc : zgc:77938 : En:ENSDARG00000088366, ef3c3 : CABZ01020455.1 : En:ENSDARG00000110856, f2b81 : crabp2b : En:ENSDARG00000030449, f3fcd : crabp1b : En:ENSDARG00000035904, f5020 : rlbp1a : En:ENSDARG00000012504, f933c : rbp2a : En:ENSDARG00000070038, fa279 : bco1 : En:ENSDARG00000104256, fa5bd : rbp4 : En:ENSDARG00000101199, fe9c7 : sdr16c5b : En:ENSDARG00000017794]	[]	[a44fb : Aldh1a1 : L:216, a4628 : RARa : L:5914, a6e8e : Rdh12 : L:145226, b3750 : Cyp2e1 : L:1571, bcaf2 : Sult2b1 : L:6820, ca572 : Rdh12 : L:145226, d3f08 : Awat : L:158835, e5fb8 : Aldh1a1 : L:216, fc7ce : RARb : L:5915]	[]	[]
