Pathway	Homology Score	Total genes	Mapped genes	Multi-mapped genes	No homology mapping genes	No mapping genes	No xref genes	mapped genes	multi-mapped genes	no homology mapping genes	no mapping genes	no xref genes
DNA repair pathways, full network (WP4946)	92.0	167	155	0	11	0	1	[e7d4b : ATM : En:ENSSSCG00000025606, f3761 : ATR : En:ENSSSCG00000011679, b9c1e : RPA1 : En:ENSSSCG00000017822, df7aa : RPA2 : En:ENSSSCG00000003583, c52df : RPA3 : En:ENSSSCG00000023886, b6026 : RFC1 : En:ENSSSCG00000008788, fd856 : MSH2 : En:ENSSSCG00000008428, c5961 : MSH3 : En:ENSSSCG00000014126, b0151 : MSH6 : En:ENSSSCG00000020931, a8e5e : RFC2 : En:ENSSSCG00000028504, d601f : RFC3 : En:ENSSSCG00000009349, fa7a3 : RFC4 : En:ENSSSCG00000011804, e9c88 : RFC5 : En:ENSSSCG00000009854, e3e47 : EXO1 : En:ENSSSCG00000010865, ee4a6 : PCNA : En:ENSSSCG00000030642, c46cf : MLH1 : En:ENSSSCG00000024222, cc7d1 : PMS2 : En:ENSSSCG00000007590, afd98 : POLE : En:ENSSSCG00000033051, bb5fd : POLE4 : En:ENSSSCG00000038307, ceb74 : POLD1 : En:ENSSSCG00000003216, cba3e : POLD2 : En:ENSSSCG00000016753, d5bcc : POLD3 : En:ENSSSCG00000027506, e1bb8 : POLD4 : En:ENSSSCG00000012916, af0d7 : LIG1 : En:ENSSSCG00000003128, ca5c9 : RBX1 : En:ENSSSCG00000034230, ed490 : DDB1 : En:ENSSSCG00000013094, d5d79 : DDB2 : En:ENSSSCG00000013243, cf575 : CUL4A : En:ENSSSCG00000009556, f0764 : CUL4B : En:ENSSSCG00000029478, b840e : XPC : En:ENSSSCG00000011602, cb651 : XPA : En:ENSSSCG00000005368, cede6 : RAD23A : En:ENSSSCG00000013747, d3b2b : RAD23B : En:ENSSSCG00000005436, d0528 : CETN2 : En:ENSSSCG00000012757, e12d3 : ERCC2 : En:ENSSSCG00000039929, a56dc : ERCC3 : En:ENSSSCG00000015721, dfa18 : ERCC4 : En:ENSSSCG00000007881, ef8c0 : ERCC5  : En:ENSSSCG00000009534, d98d3 : ERCC6 : En:ENSSSCG00000010391, ce823 : ERCC8 : En:ENSSSCG00000016934, c7d6f : CDK7 : En:ENSSSCG00000016961, fe7d8 : MNAT1 : En:ENSSSCG00000005090, acba1 : CCNH : En:ENSSSCG00000014147, ee076 : GTF2H5 : En:ENSSSCG00000044889, be99e : GTF2H2 : En:ENSSSCG00000028786, ba913 : GTF2H1 : En:ENSSSCG00000013367, a165e : GTF2H3 : En:ENSSSCG00000009769, f2ec2 : RPA1 : En:ENSSSCG00000017822, ebdb8 : RPA2 : En:ENSSSCG00000003583, f70ed : RPA3 : En:ENSSSCG00000023886, d230a : POLE : En:ENSSSCG00000033051, d72b7 : POLE4 : En:ENSSSCG00000038307, f496d : POLD1 : En:ENSSSCG00000003216, c881f : POLD2 : En:ENSSSCG00000016753, bb97b : POLD3 : En:ENSSSCG00000027506, ca383 : POLD4 : En:ENSSSCG00000012916, eb794 : PCNA : En:ENSSSCG00000030642, f84be : RFC1 : En:ENSSSCG00000008788, f67bc : RFC2 : En:ENSSSCG00000028504, c6c79 : RFC3 : En:ENSSSCG00000009349, c9cd4 : RFC4 : En:ENSSSCG00000011804, f8618 : RFC5 : En:ENSSSCG00000009854, a8ca8 : LIG1 : En:ENSSSCG00000003128, c155f : XRCC5 : En:ENSSSCG00000016177, c8495 : XRCC6 : En:ENSSSCG00000000059, de214 : WRN : En:ENSSSCG00000015840, b70a8 : PRKDC : En:ENSSSCG00000006274, f88e3 : DCLRE1C : En:ENSSSCG00000011049, a727e : POLM : En:ENSSSCG00000016755, d97b3 : POLL : En:ENSSSCG00000010564, ebbea : LIG4 : En:ENSSSCG00000009540, ccd58 : NHEJ1 : En:ENSSSCG00000016205, f8ba5 : OGG1 : En:ENSSSCG00000011549, dbeca : NTHL1 : En:ENSSSCG00000008039, f65a3 : NEIL2 : En:ENSSSCG00000028699, f59c9 : NEIL3 : En:ENSSSCG00000015771, b8d65 : APEX1 : En:ENSSSCG00000040060, bc41e : APEX2 : En:ENSSSCG00000012348, f5a8d : PNKP : En:ENSSSCG00000003195, e445d : XRCC1 : En:ENSSSCG00000003055, fca09 : POLB : En:ENSSSCG00000007031, f8bcc : POLL : En:ENSSSCG00000010564, f0cfd : PARP1 : En:ENSSSCG00000023660, b30a6 : PARP2 : En:ENSSSCG00000002143, d84a7 : LIG1 : En:ENSSSCG00000003128, c5f90 : LIG3 : En:ENSSSCG00000024770, ba982 : UNG : En:ENSSSCG00000009938, e7118 : SMUG1 : En:ENSSSCG00000024221, a982f : MUTYH : En:ENSSSCG00000003919, d4d44 : MPG : En:ENSSSCG00000007982, ca4c3 : MBD4 : En:ENSSSCG00000033303, b4e6e : TDG : En:ENSSSCG00000000847, fcbd3 : POLD1 : En:ENSSSCG00000003216, d1211 : POLD2 : En:ENSSSCG00000016753, d5f12 : POLD3 : En:ENSSSCG00000027506, e5133 : POLD4 : En:ENSSSCG00000012916, e3ed2 : PCNA : En:ENSSSCG00000030642, d25df : POLE : En:ENSSSCG00000033051, d944c : POLE4 : En:ENSSSCG00000038307, cf7ec : FEN1 : En:ENSSSCG00000028696, f85ea : NBN : En:ENSSSCG00000006127, f1a97 : MRE11 : En:ENSSSCG00000014955, e2e85 : RPA1 : En:ENSSSCG00000017822, c8181 : BRCA2 : En:ENSSSCG00000029039, a9bb6 : RAD50 : En:ENSSSCG00000014280, ab27c : RAD51 : En:ENSSSCG00000004766, d363a : RAD52 : En:ENSSSCG00000000754, cdfe8 : RAD54B : En:ENSSSCG00000006101, e8de0 : POLD1 : En:ENSSSCG00000003216, d94d9 : POLD2 : En:ENSSSCG00000016753, c83a5 : POLD3 : En:ENSSSCG00000027506, b221b : POLD4 : En:ENSSSCG00000012916, e5eda : FANCA : En:ENSSSCG00000024687, bb4e8 : FANCD2 : En:ENSSSCG00000011563, c01be : FANCC : En:ENSSSCG00000033654, cd82b : PALB2 : En:ENSSSCG00000010794, de356 : FANCM : En:ENSSSCG00000005000, f938a : FANCL : En:ENSSSCG00000008394, cff39 : BRIP1 : En:ENSSSCG00000021384, a6561 : FANCI : En:ENSSSCG00000001837, eb021 : FANCG : En:ENSSSCG00000034874, a6133 : FANCF : En:ENSSSCG00000037501, a6cab : FANCE : En:ENSSSCG00000001546, db6d5 : FANCB : En:ENSSSCG00000012130, f96d9 : FAAP24 : En:ENSSSCG00000040905, d5855 : FAAP100 : En:ENSSSCG00000029616, d1c20 : MHF1 : En:ENSSSCG00000003403, f1f92 : MHF2 : En:ENSSSCG00000049515, f9d15 : FAN1 : En:ENSSSCG00000004845, fe3bb : USP1 : En:ENSSSCG00000003820, e1747 : WDR48 : En:ENSSSCG00000011261, ffeaf : ATR : En:ENSSSCG00000011679, f152b : CHEK1 : En:ENSSSCG00000015215, c27e6 : H2AX : En:ENSSSCG00000042208, e0e03 : BRCA1 : En:ENSSSCG00000022101, b0e67 : BRCA2 : En:ENSSSCG00000029039, bedf0 : RAD51C : En:ENSSSCG00000023955, b1382 : LIG4 : En:ENSSSCG00000009540, fb659 : LIG1 : En:ENSSSCG00000003128, bed37 : XRCC5 : En:ENSSSCG00000016177, c9824 : XRCC6 : En:ENSSSCG00000000059, ed78f : PRKDC : En:ENSSSCG00000006274, ce253 : MRE11 : En:ENSSSCG00000014955, ec63a : RAD50 : En:ENSSSCG00000014280, bd8a1 : TERF2 : En:ENSSSCG00000002762, db640 : RAP1A : En:ENSSSCG00000006785, faeda : ATM : En:ENSSSCG00000025606, c28ff : ATR : En:ENSSSCG00000011679, f7505 : REV3L : En:ENSSSCG00000025703, c848b : REV1 : En:ENSSSCG00000008179, cc4f4 : POLH : En:ENSSSCG00000001683, eb647 : POLI : En:ENSSSCG00000004529, a61e7 : POLK : En:ENSSSCG00000014082, a2619 : PCNA : En:ENSSSCG00000030642, ec875 : MGMT : En:ENSSSCG00000010756]	[]	[c3ec5 : POLE2 : En:ENSG00000100479, d3a17 : POLE3 : En:ENSG00000148229, d5743 : ERCC1 : En:ENSG00000012061, ee68c : GTF2H4 : En:ENSG00000213780, d3a22 : POLE2 : En:ENSG00000100479, b933e : POLE3 : En:ENSG00000148229, c4038 : XRCC4 : En:ENSG00000152422, d4f9c : HMGB1 : En:ENSG00000189403, a6f4f : POLE2 : En:ENSG00000100479, ea04e : POLE3 : En:ENSG00000148229, e1d05 : XRCC4 : En:ENSG00000152422]	[]	[ccc25 : XRS2 : :]
Photodynamic therapy-induced NF-kB survival signaling (WP3617)	90.0	44	40	0	4	0	0	[ae0c8 : CSF2 : En:ENSSSCG00000023737, c85d9 : CXCL8 : En:ENSSSCG00000008953, d2611 : IL6 : En:ENSSSCG00000020970, d2ed0 : IL1B : En:ENSSSCG00000033667, d4059 : IL1A : En:ENSSSCG00000008090, d7134 : IL2 : En:ENSSSCG00000033267, ef4f8 : VEGFA : En:ENSSSCG00000001695, f0a79 : CCND1 : En:ENSSSCG00000037900, fa6bd : TNF : En:ENSSSCG00000001404, a21df : EGLN2 : En:ENSSSCG00000041114, f622c : IKBKB : En:ENSSSCG00000007030, b6552 : CHUK : En:ENSSSCG00000010548, b794b : NFKB1 : En:ENSSSCG00000030957, e2841 : RELA : En:ENSSSCG00000012981, ac310 : REL : En:ENSSSCG00000008388, e5303 : NFKB2 : En:ENSSSCG00000010580, d6c8f : TRAF6 : En:ENSSSCG00000038082, dd79a : TNF : En:ENSSSCG00000001404, a539c : PTGS2 : En:ENSSSCG00000015579, e901d : ICAM1 : En:ENSSSCG00000013655, a5f4f : VCAM1 : En:ENSSSCG00000006862, d4715 : CD40LG : En:ENSSSCG00000030172, b7d6a : SELE : En:ENSSSCG00000006286, ce4ac : TNFRSF1A : En:ENSSSCG00000000708, e17b7 : NFKB1 : En:ENSSSCG00000030957, a160d : RELA : En:ENSSSCG00000012981, e1fa5 : REL : En:ENSSSCG00000008388, bea92 : NFKB2 : En:ENSSSCG00000010580, a39c4 : RELB : En:ENSSSCG00000038879, a6d24 : RELB : En:ENSSSCG00000038879, e19d9 : PTGS2 : En:ENSSSCG00000015579, dc8bb : CFLAR : En:ENSSSCG00000016101, e855c : BIRC5 : En:ENSSSCG00000040486, d7a80 : BIRC3 : En:ENSSSCG00000027529, f8c09 : BCL2A1 : En:ENSSSCG00000040010, aa894 : MMP3 : En:ENSSSCG00000014985, eb293 : MMP9 : En:ENSSSCG00000007436, da4d2 : VEGFA : En:ENSSSCG00000001695, cf7d7 : MMP2 : En:ENSSSCG00000002829, d755c : PTGS2 : En:ENSSSCG00000015579]	[]	[c9dc1 : CXCL2 : L:2920, a1649 : BIRC2 : L:329, b7bd5 : BCL2L2 : L:599, fd55f : MMP1 : L:4312]	[]	[]
16p11.2 proximal deletion syndrome (WP4949)	82.0	89	73	0	14	2	0	[a4d84 : PARP4 : En:ENSSSCG00000022957, a5a9f : SEZ6L2 : En:ENSSSCG00000029186, a5ae6 : KMT2C : En:ENSSSCG00000020663, a82b4 : TAOK2 : En:ENSSSCG00000031967, a8d5a : CASP8 : En:ENSSSCG00000028157, a9111 : MSN : En:ENSSSCG00000012365, a9358 : PPARG : En:ENSSSCG00000011579, aaf6c : C16orf92 : En:ENSSSCG00000037075, accea : CCT5 : En:ENSSSCG00000024126, acfec : UNC13B : En:ENSSSCG00000005305, af337 : TLCD3B : En:ENSSSCG00000037193, af531 : MAP2K6 : En:ENSSSCG00000017254, b2d94 : TCP1 : En:ENSSSCG00000004048, b60d5 : PAXIP1 : En:ENSSSCG00000025221, b663a : HIRIP3 : En:ENSSSCG00000030122, b8cc5 : PPP2CB : En:ENSSSCG00000015842, b8f3e : CCT2 : En:ENSSSCG00000000496, bb35a : CCT6B : En:ENSSSCG00000022196, bba07 : PPP4R3B : En:ENSSSCG00000008398, bd21f : EZR : En:ENSSSCG00000004058, c33a5 : SIAH1 : En:ENSSSCG00000037263, c3c2c : PPP4R3A : En:ENSSSCG00000002441, c723e : NFKB1 : En:ENSSSCG00000030957, c8e13 : ALDOA : En:ENSSSCG00000032556, caae3 : PPP2CA : En:ENSSSCG00000014298, cd4d3 : REL : En:ENSSSCG00000008388, ce27b : CCT8 : En:ENSSSCG00000026761, cecb8 : HDAC3 : En:ENSSSCG00000014388, cf531 : PPP4C : En:ENSSSCG00000036817, d0baa : CDIPT : En:ENSSSCG00000027629, d1893 : CCT7 : En:ENSSSCG00000008303, d18be : DOC2A : En:ENSSSCG00000034635, d7d1f : MAP2K3 : En:ENSSSCG00000034379, dc214 : PPP2R1A : En:ENSSSCG00000024413, dcb49 : CCT6A : En:ENSSSCG00000020808, ddabb : BPTF : En:ENSSSCG00000033528, e146e : ASPHD1 : En:ENSSSCG00000040342, e1740 : HIRA : En:ENSSSCG00000010118, e3571 : PCNA : En:ENSSSCG00000030642, e71b3 : SPN : En:ENSSSCG00000035256, e7f9c : PPP4R4 : En:ENSSSCG00000002474, e8518 : PPP2R5D : En:ENSSSCG00000001654, ea481 : KMT2D : En:ENSSSCG00000035856, ec430 : INO80E : En:ENSSSCG00000032921, ec9a9 : NFKB1 : En:ENSSSCG00000030957, f0160 : QPRT : En:ENSSSCG00000027454, f0f31 : TRAF6 : En:ENSSSCG00000038082, f4e67 : MAZ : En:ENSSSCG00000025321, f77b9 : CCDC6 : En:ENSSSCG00000010211, f83a3 : NR3C1 : En:ENSSSCG00000014401, f8a42 : PPP4R2 : En:ENSSSCG00000037216, f8c3b : CCT4 : En:ENSSSCG00000008377, fab93 : PPP4R1 : En:ENSSSCG00000003679, fac50 : MAB21L4 : En:ENSSSCG00000029752, fb774 : KIF22 : En:ENSSSCG00000029509, fc817 : MVP : En:ENSSSCG00000027946, fd979 : ESR1 : En:ENSSSCG00000025777, fda6e : IGBP1 : En:ENSSSCG00000012382, ff860 : KCTD13 : En:ENSSSCG00000040888, dabcd : HDAC3 : En:ENSSSCG00000014388, abce8 : PPP4R3C : En:ENSSSCG00000012191, dc476 : PPP4C : En:ENSSSCG00000036817, abba2 : CCT3 : En:ENSSSCG00000006487, fb3dc : REL : En:ENSSSCG00000008388, c9f78 : TRAF6 : En:ENSSSCG00000038082, a1a9a : TRAF2 : En:ENSSSCG00000005838, de41d : TRAF2 : En:ENSSSCG00000005838, a7315 : CORO1A : En:ENSSSCG00000038055, ab86f : TBX6 : En:ENSSSCG00000034774, aff28 : TP53 : En:ENSSSCG00000017950, bc056 : YPEL3 : En:ENSSSCG00000035430, f8fba : GDPD3 : En:ENSSSCG00000021811, a2f98 : MAPK3 : En:ENSSSCG00000040682]	[]	[null : SMG1P2 : En:ENSG00000205534, null : hsa-mir-3680-2 : Mb:MI0019113, null : SLC7A5P1 : En:ENSG00000260727, null : CA5AP1 : En:ENSG00000260133, null : RN7SKP127 : En:ENSG00000222375, null : CDIPTOSP : En:ENSG00000214725, bc09c : TMEM219 : En:ENSG00000149932, c3418 : PRRT2 : En:ENSG00000167371, c7b02 : PAGR1 : En:ENSG00000280789, d471f : ZG16 : En:ENSG00000174992, d7fca : PTEN : En:ENSG00000171862, fd339 : IGFBP3 : En:ENSG00000146674, null : PAGR1 : En:ENSG00000280789, fb9ef : UNC13A : En:ENSG00000130477]	[b9d5e : Histone : Pf:PF00125, f722d : Actin : Pf:PF00022]	[]
Photodynamic therapy-induced AP-1 survival signaling (WP3611)	85.0	57	49	0	8	0	0	[f78da : TRAF6 : En:ENSSSCG00000038082, e77d4 : PDGFRA : En:ENSSSCG00000008841, f12a6 : MAPK11 : En:ENSSSCG00000033171, ed2e7 : JUNB : En:ENSSSCG00000013735, a770e : IL6 : En:ENSSSCG00000020970, a91b9 : HSP90AA1 : En:ENSSSCG00000002535, b8cdf : IL2 : En:ENSSSCG00000033267, cb3a9 : TRAF5 : En:ENSSSCG00000021068, f4c07 : IFNG : En:ENSSSCG00000032963, ac880 : TNF : En:ENSSSCG00000001404, ea7d5 : CCND1 : En:ENSSSCG00000037900, db7d7 : TRAF2 : En:ENSSSCG00000005838, ab74a : MAPK13 : En:ENSSSCG00000038774, fe671 : FOS : En:ENSSSCG00000002383, f8f61 : MMP2 : En:ENSSSCG00000002829, e1a55 : MAPK12 : En:ENSSSCG00000032693, af344 : MAP2K7 : En:ENSSSCG00000013588, cd779 : MAPK14 : En:ENSSSCG00000001556, f413c : MAP2K3 : En:ENSSSCG00000034379, d55db : MAP3K5 : En:ENSSSCG00000026041, a1180 : MAP2K4 : En:ENSSSCG00000018016, b3c3f : MAP2K6 : En:ENSSSCG00000017254, da522 : TNFRSF1A : En:ENSSSCG00000000708, bbed4 : TNF : En:ENSSSCG00000001404, c3b33 : FOS : En:ENSSSCG00000002383, e87ec : TNF : En:ENSSSCG00000001404, d6ba3 : CCNE1 : En:ENSSSCG00000002855, be71d : EGFR : En:ENSSSCG00000022126, f02b2 : HBEGF : En:ENSSSCG00000014362, bc98e : FASLG : En:ENSSSCG00000022226, b1a01 : FAS : En:ENSSSCG00000010448, f0f6f : RB1 : En:ENSSSCG00000009401, c3f9e : TP53 : En:ENSSSCG00000017950, abef4 : CDKN1A : En:ENSSSCG00000001565, fbcf2 : BCL2L1 : En:ENSSSCG00000035357, df949 : BCL2L11 : En:ENSSSCG00000022322, f133e : BCL3 : En:ENSSSCG00000027426, a9da0 : P14ARF : En:ENSSSCG00000005134, dfadd : BID : En:ENSSSCG00000000769, cf9a7 : CFLAR : En:ENSSSCG00000016101, eff36 : NFE2L2 : En:ENSSSCG00000015987, ae005 : BAK1 : En:ENSSSCG00000001516, d7f1a : BCL2L11 : En:ENSSSCG00000022322, aed13 : BCL2L1 : En:ENSSSCG00000035357, f750f : TP53 : En:ENSSSCG00000017950, f79e0 : MCL1 : En:ENSSSCG00000039314, f3aa0 : BMF : En:ENSSSCG00000035284, a51e9 : ATF2 : En:ENSSSCG00000038076, c7db7 : MAPK8 : En:ENSSSCG00000010380]	[]	[a8199 : TNFSF10 : L:8743, a4fce : CCNA2 : L:890, fda66 : FGF7 : L:2252, a755a : BCL2 : L:596, e5851 : BAX : L:581, e4434 : BCL2 : L:596, d5bf9 : ELK1 : L:2002, eb871 : JUN : L:3725]	[]	[]
Osteopontin signaling (WP1434)	100.0	20	20	0	0	0	0	[a63d5 : RELA : En:ENSSSCG00000012981, a8bfe : RELA : En:ENSSSCG00000012981, aa88a : CHUK : En:ENSSSCG00000010548, ac23c : PLAU : En:ENSSSCG00000010312, ae07f : MAPK1 : En:ENSSSCG00000010081, b48b5 : IKBKB : En:ENSSSCG00000007030, beba9 : MAP2K1 : En:ENSSSCG00000004943, bf4e0 : RELA : En:ENSSSCG00000012981, c09c7 : NFKB1 : En:ENSSSCG00000030957, c5207 : RELA : En:ENSSSCG00000012981, c7ec9 : MAP3K14 : En:ENSSSCG00000017330, d3a55 : ITGAV : En:ENSSSCG00000016027, df8c3 : ITGB3 : En:ENSSSCG00000017306, e1a4b : NFKB1 : En:ENSSSCG00000030957, e22db : MMP9 : En:ENSSSCG00000007436, ece55 : MAP3K14 : En:ENSSSCG00000017330, f6171 : NFKB1 : En:ENSSSCG00000030957, fa463 : SPP1 : En:ENSSSCG00000009216, feeef : MAPK3 : En:ENSSSCG00000040682, ffd67 : NFKB1 : En:ENSSSCG00000030957]	[]	[]	[]	[]
Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling (WP3612)	88.0	26	23	0	3	0	0	[a296e : GCLM : En:ENSSSCG00000037549, a5ae7 : GCLC : En:ENSSSCG00000001488, afd7f : ABCG2 : En:ENSSSCG00000009215, b785f : FOS : En:ENSSSCG00000002383, bf7a1 : ABCC3 : En:ENSSSCG00000017561, bfd60 : ABCC2 : En:ENSSSCG00000010543, c0eb6 : KEAP1 : En:ENSSSCG00000023667, c476d : ABCC4 : En:ENSSSCG00000026996, edba6 : HMOX1 : En:ENSSSCG00000039745, c6d9c : MAPK12 : En:ENSSSCG00000032693, ff2ee : MAPK13 : En:ENSSSCG00000038774, a1480 : MAPK11 : En:ENSSSCG00000033171, f2dd4 : NFE2L2 : En:ENSSSCG00000015987, b3ea5 : MAPK14 : En:ENSSSCG00000001556, fe77c : MAPK8 : En:ENSSSCG00000010380, ac10e : KEAP1 : En:ENSSSCG00000023667, c4bf4 : NFE2L2 : En:ENSSSCG00000015987, f5c00 : NFE2L2 : En:ENSSSCG00000015987, cb03a : EPHX1 : En:ENSSSCG00000010853, ffc2d : CES1 : En:ENSSSCG00000039985, e15ca : NQO2 : En:ENSSSCG00000020758, bd3bc : SRXN1 : En:ENSSSCG00000023298, eac96 : NQO1 : En:ENSSSCG00000002754]	[]	[a995b : GSTP1 : L:2950, aeb5d : JUN : L:3725, e8ea3 : ABCC6 : L:368]	[]	[]
Photodynamic therapy-induced unfolded protein response (WP3613)	97.0	35	34	0	1	0	0	[a30d6 : UBE2E1 : En:ENSSSCG00000030084, a89b3 : DNAJB9 : En:ENSSSCG00000016653, f795e : XBP1 : En:ENSSSCG00000030996, fa62f : PDIA6 : En:ENSSSCG00000008633, a00f4 : EDEM1 : En:ENSSSCG00000034197, de84a : XBP1 : En:ENSSSCG00000030996, b354c : NFE2L2 : En:ENSSSCG00000015987, b91d1 : ATF4 : En:ENSSSCG00000000084, ede18 : EIF2A : En:ENSSSCG00000011710, f0497 : ATF6 : En:ENSSSCG00000006346, f48e1 : HSPA5 : En:ENSSSCG00000005601, b8be7 : ATF6 : En:ENSSSCG00000006346, c32b0 : ICAM2 : En:ENSSSCG00000039909, ee979 : EIF2AK3 : En:ENSSSCG00000008208, ec155 : ATF6 : En:ENSSSCG00000006346, be86d : HSPA5 : En:ENSSSCG00000005601, f1aeb : XBP1 : En:ENSSSCG00000030996, e7a38 : HSP90B1 : En:ENSSSCG00000000849, cb605 : ERP27 : En:ENSSSCG00000000605, f4cd7 : CALR : En:ENSSSCG00000013746, b7cca : DDIT3 : En:ENSSSCG00000044553, f2a7d : HSPA5 : En:ENSSSCG00000005601, d34b1 : DNAJC3 : En:ENSSSCG00000026082, a5803 : DNAJB9 : En:ENSSSCG00000016653, e9ea8 : ASNS : En:ENSSSCG00000015340, a6125 : SULT1E1 : En:ENSSSCG00000039341, f4405 : NARS1 : En:ENSSSCG00000004542, ebff3 : ATF3 : En:ENSSSCG00000015595, fcaed : DDIT3 : En:ENSSSCG00000044553, e0e13 : BBC3 : En:ENSSSCG00000003112, a8542 : PPP1R15A : En:ENSSSCG00000003155, ecc75 : BCL2L11 : En:ENSSSCG00000022322, bbbe6 : TRIB3 : En:ENSSSCG00000039862, ff584 : WARS1 : En:ENSSSCG00000002516]	[]	[c15e5 : DNAJB11 : L:51726]	[]	[]
Photodynamic therapy-induced HIF-1 survival signaling (WP3614)	85.0	42	36	0	6	0	0	[b7031 : ARNT : En:ENSSSCG00000006646, aec88 : PFKL : En:ENSSSCG00000028197, e10bc : SLC16A1 : En:ENSSSCG00000006771, ae787 : LDHA : En:ENSSSCG00000013366, d2670 : PDHA1 : En:ENSSSCG00000023643, eaa7b : HIF1AN : En:ENSSSCG00000010555, abd1a : PGK1 : En:ENSSSCG00000012440, c0d52 : HK1 : En:ENSSSCG00000010253, dc97d : HIF1A : En:ENSSSCG00000005096, b6d72 : HIF1A : En:ENSSSCG00000005096, a7684 : SERPINE1 : En:ENSSSCG00000025698, d8774 : EDN1 : En:ENSSSCG00000035598, d2a7d : NOS2 : En:ENSSSCG00000017755, c0d7a : PTGS2 : En:ENSSSCG00000015579, da7d9 : ANGPT1 : En:ENSSSCG00000006035, aa750 : VEGFA : En:ENSSSCG00000001695, b3f19 : IGFBP1 : En:ENSSSCG00000016728, a947a : IGFBP2 : En:ENSSSCG00000035392, e44c3 : VEGFA : En:ENSSSCG00000001695, fa71c : TGFA : En:ENSSSCG00000008326, ba211 : TGFB3 : En:ENSSSCG00000002385, b3907 : TGFB3 : En:ENSSSCG00000002385, f5c95 : TGFA : En:ENSSSCG00000008326, acb5c : EPO : En:ENSSSCG00000007673, c6799 : ANGPT2 : En:ENSSSCG00000015753, b91ce : BIRC5 : En:ENSSSCG00000040486, ba314 : PTGS2 : En:ENSSSCG00000015579, d798f : BCL2A1 : En:ENSSSCG00000040010, e6aea : MCL1 : En:ENSSSCG00000039314, b4d88 : BCL2L1 : En:ENSSSCG00000035357, d556e : BNIP3 : En:ENSSSCG00000024388, ccef3 : BNIP3L : En:ENSSSCG00000009658, e578a : BID : En:ENSSSCG00000000769, fe53b : PMAIP1 : En:ENSSSCG00000026454, cc180 : TP53 : En:ENSSSCG00000017950, fe756 : BAK1 : En:ENSSSCG00000001516]	[]	[f3db9 : PKM2 : L:5315, c27b5 : SLC2A1 : L:6513, ad64c : EGLN1 : L:54583, bfdee : SLC2A3 : L:6515, dcf42 : IGFBP3 : L:3486, cf9b5 : BAX : L:581]	[]	[]
GPR143 in melanocytes and retinal pigment epithelium cells (WP4941)	97.0	38	37	0	1	0	0	[a0239 : ADCY9 : En:ENSSSCG00000007950, a06d2 : SERPINF1 : En:ENSSSCG00000017818, a08ba : PMEL : En:ENSSSCG00000000371, a3ba8 : GNAQ : En:ENSSSCG00000033763, a51b6 : PRKACB : En:ENSSSCG00000040920, a5712 : TYRP1 : En:ENSSSCG00000005193, a695f : GNA15 : En:ENSSSCG00000013473, a932e : ADCY4 : En:ENSSSCG00000001988, a9a03 : VEGFA : En:ENSSSCG00000001695, a9f0e : POMC : En:ENSSSCG00000036069, b032d : PRKACA : En:ENSSSCG00000013771, b4578 : PMEL : En:ENSSSCG00000000371, ba089 : ARRB2 : En:ENSSSCG00000017918, c6dd1 : PRKACG : En:ENSSSCG00000012833, cc2b4 : DCT : En:ENSSSCG00000009490, cdf8e : TYR : En:ENSSSCG00000026409, cdfe3 : ADCY2 : En:ENSSSCG00000017101, d0dd2 : DCT : En:ENSSSCG00000009490, d13c6 : TYRP1 : En:ENSSSCG00000005193, d648f : PLCB1 : En:ENSSSCG00000007056, d7e68 : ARRB1 : En:ENSSSCG00000014852, e894a : GNAS : En:ENSSSCG00000007520, e9760 : MITF : En:ENSSSCG00000011514, eac1d : MC1R : En:ENSSSCG00000020924, eb12d : PLCB3 : En:ENSSSCG00000013034, eb72f : PLCB2 : En:ENSSSCG00000004779, eea91 : GPR143 : En:ENSSSCG00000036341, f1dc2 : CREB1 : En:ENSSSCG00000034395, f65aa : GPR143 : En:ENSSSCG00000036341, f67f8 : TYR : En:ENSSSCG00000026409, f69da : PLCB4 : En:ENSSSCG00000007058, f9552 : PRKCB : En:ENSSSCG00000033674, fa18f : MLANA : En:ENSSSCG00000005206, ff370 : ITPR1 : En:ENSSSCG00000023437, f1385 : MLANA : En:ENSSSCG00000005206, d1baa : MITF : En:ENSSSCG00000011514, a3ed1 : CREB1 : En:ENSSSCG00000034395]	[]	[a978c : ASIP : En:ENSG00000101440]	[]	[]
15q11.2 copy number variation syndrome (WP4940)	81.0	11	9	0	2	0	0	[b5b94 : TUBGCP5 : En:ENSSSCG00000027105, bd67f : NIPA2 : En:ENSSSCG00000036898, be43d : TUBGCP6 : En:ENSSSCG00000000972, c85b6 : TUBGCP4 : En:ENSSSCG00000004708, dee52 : TUBGCP2 : En:ENSSSCG00000010773, e51fd : NIPA1 : En:ENSSSCG00000040778, f6cff : TUBGCP3 : En:ENSSSCG00000009553, fcd27 : FMR1 : En:ENSSSCG00000012727, e89a8 : TUBGCP5 : En:ENSSSCG00000027105]	[]	[null : ELMO2P1 : En:ENSG00000276172, e96b4 : CYFIP1 : En:ENSG00000273749]	[]	[]
