Pathway	Homology Score	Total genes	Mapped genes	Multi-mapped genes	No homology mapping genes	No mapping genes	No xref genes	mapped genes	multi-mapped genes	no homology mapping genes	no mapping genes	no xref genes
T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection (WP3863)	94.0	69	65	0	2	2	0	[b7248 : DAG1 : En:ENSCAFG00845025980, baa21 : PTPN6 : En:ENSCAFG00845026107, d1cea : PLCG1 : En:ENSCAFG00845030031, be08a : NFKBIA : En:ENSCAFG00845002047, f4ebd : PRKCQ : En:ENSCAFG00845001589, ffb35 : RAF1 : En:ENSCAFG00845028676, d1646 : TNF : En:ENSCAFG00845010558, b7b24 : IL2 : En:ENSCAFG00845020168, f3615 : GRB2 : En:ENSCAFG00845026938, b196b : NCK1 : En:ENSCAFG00845022785, ce87b : MAP3K14 : En:ENSCAFG00845005731, c4b41 : PTPRC : En:ENSCAFG00845023211, bd128 : RRAS : En:ENSCAFG00845023497, a44a1 : LCP2 : En:ENSCAFG00845002557, d930a : CBL : En:ENSCAFG00845000222, dd5c1 : MAP3K8 : En:ENSCAFG00845011569, f60f2 : AKT1 : En:ENSCAFG00845021825, b26be : JUN : En:ENSCAFG00845006541, b9d67 : CHP1 : En:ENSCAFG00845029550, cfc67 : GRAP2 : En:ENSCAFG00845021051, e8bbb : IL4 : En:ENSCAFG00845010991, fbdd2 : DLG1 : En:ENSCAFG00845030548, c6d5d : IKBKG : En:ENSCAFG00845029634, e83d8 : JUN : En:ENSCAFG00845006541, b8f1d : CALM1 : En:ENSCAFG00845013089, b53b6 : ERK : En:ENSCAFG00845012188, a206d : MEK2 : En:ENSCAFG00845006651, a0d0a : MAP2K1 : En:ENSCAFG00845015371, aa00d : IKBKB : En:ENSCAFG00845006197, b7568 : CD8A : En:ENSCAFG00845013158, d2b21 : LAT : En:ENSCAFG00845003673, d56f0 : IL10 : En:ENSCAFG00845001289, ac6ab : MALT1 : En:ENSCAFG00845000742, d057d : PDK1 : En:ENSCAFG00845028798, f2abe : FYN : En:ENSCAFG00845017640, d7756 : PIK3CA : En:ENSCAFG00845015587, f8693 : LCK : En:ENSCAFG00845004976, ec37c : CTLA4 : En:ENSCAFG00845018252, b9ccf : MAP2K7 : En:ENSCAFG00845028690, c7f24 : CD3D : En:ENSCAFG00845002450, c23c0 : AHSA1 : En:ENSCAFG00845007374, c9718 : NFKB1 : En:ENSCAFG00845025570, ee7c0 : CD40LG : En:ENSCAFG00845029290, e63ee : MAPK9 : En:ENSCAFG00845006710, f4f4f : ITK : En:ENSCAFG00845002293, f788a : IFNG : En:ENSCAFG00845013680, c2f1d : CD4 : En:ENSCAFG00845027739, ef944 : CARD11 : En:ENSCAFG00845015176, c4763 : PDCD1 : En:ENSCAFG00845024308, efd2d : IL5 : En:ENSCAFG00845010566, eeed4 : BCL10 : En:ENSCAFG00845001105, e28f9 : FOS : En:ENSCAFG00845015304, ccb49 : PAK1 : En:ENSCAFG00845009162, fceae : CSF2 : En:ENSCAFG00845009774, c54fe : GSK3B : En:ENSCAFG00845017754, edcbc : SOS1 : En:ENSCAFG00845022915, cb18d : CD28 : En:ENSCAFG00845018097, ce993 : MAP3K7 : En:ENSCAFG00845008051, e8b6c : CDK4 : En:ENSCAFG00845009098, d5c50 : ICOS : En:ENSCAFG00845018403, c2951 : NFATC2 : En:ENSCAFG00845026966, d7b3c : ZAP70 : En:ENSCAFG00845021644, ec088 : CHUK : En:ENSCAFG00845016257, fe750 : GRB2 : En:ENSCAFG00845026938, b33ec : RRAS : En:ENSCAFG00845023497]	[]	[fc39d : TRAJ10 : En:ENSG00000211879, d012c : TRBJ1-4 : En:ENSG00000281958]	[e02b3 : GRP1 : S:O08967, d1bc9 : Calmodulin : S:P62204]	[]
PDGF pathway (WP2526)	92.0	50	46	0	1	1	2	[a29c7 : GRB2 : En:ENSCAFG00845026938, a8240 : STAT1 : En:ENSCAFG00845025854, ac0a0 : STAT3 : En:ENSCAFG00845009322, b7458 : JUN : En:ENSCAFG00845006541, b8841 : RASA1 : En:ENSCAFG00845018838, c148a : PTPN11 : En:ENSCAFG00845021271, c188e : SOS1 : En:ENSCAFG00845022915, c7713 : RAF1 : En:ENSCAFG00845028676, cf58b : PDGFRB : En:ENSCAFG00845008241, d1d14 : MAPK8 : En:ENSCAFG00845019380, d4168 : SHC1 : En:ENSCAFG00845014088, d4fa5 : MAPK3 : En:ENSCAFG00845012188, d7869 : MAP2K4 : En:ENSCAFG00845003515, d82bc : PLCG1 : En:ENSCAFG00845030031, d941a : PDGFA : En:ENSCAFG00845009942, dded5 : MAPK1 : En:ENSCAFG00845026389, e7616 : MAP3K1 : En:ENSCAFG00845028679, e93e3 : PDGFB : En:ENSCAFG00845022039, e97a4 : MAP2K1 : En:ENSCAFG00845015371, f1bc5 : HRAS : En:ENSCAFG00845029661, eea7a : PDGFA : En:ENSCAFG00845009942, cddfa : NFKB1 : En:ENSCAFG00845025570, ceee5 : STAT1 : En:ENSCAFG00845025854, efacb : STAT3 : En:ENSCAFG00845009322, d2628 : STAT3 : En:ENSCAFG00845009322, dafd5 : STAT1 : En:ENSCAFG00845025854, bd14b : STAT3 : En:ENSCAFG00845009322, fdd3f : STAT1 : En:ENSCAFG00845025854, b8298 : JAK1 : En:ENSCAFG00845004547, aa8c7 : PLA2G4A : En:ENSCAFG00845005405, fb4f9 : ELK1 : En:ENSCAFG00845030612, e8d70 : FOS : En:ENSCAFG00845015304, be021 : SRF : En:ENSCAFG00845008446, e8254 : PIK3R1 : En:ENSCAFG00845011717, fde06 : SRC : En:ENSCAFG00845028314, e6678 : TIAM1 : En:ENSCAFG00845021944, c3b8a : VAV2 : En:ENSCAFG00845011337, e47a3 : RAC1 : En:ENSCAFG00845010961, c4916 : RHOA : En:ENSCAFG00845026916, c2a32 : ARFIP2 : En:ENSCAFG00845008330, cc6b7 : PAK1 : En:ENSCAFG00845009162, bbddf : VAV1 : En:ENSCAFG00845008896, ea6d3 : CDC42 : En:ENSCAFG00845003209, d543a : WASL : En:ENSCAFG00845006059, b3e91 : CHUK : En:ENSCAFG00845016257, a8ae5 : NFKBIA : En:ENSCAFG00845002047]	[]	[dc420 : COX2 : S:P00403]	[b713e : NFKB1 : Kg:4790]	[f3727 :  Ca  c h a n n e l : :, ea16a :  Na+/H+  e x c h a n g e r : :]
Toll-like receptor signaling related to MyD88 (WP3858)	94.0	36	34	0	2	0	0	[a5a00 : TLR4 : En:ENSCAFG00845012026, a5e8e : IRAK4 : En:ENSCAFG00845029210, a70c6 : RELA : En:ENSCAFG00845019016, aba2f : NFKB2 : En:ENSCAFG00845023626, aeeec : TBK1 : En:ENSCAFG00845011038, b06f0 : RELB : En:ENSCAFG00845006117, b0c26 : TLR2 : En:ENSCAFG00845009391, b6dd9 : REL : En:ENSCAFG00845013250, bffd8 : IRAK1 : En:ENSCAFG00845027126, c2ead : TLR8 : En:ENSCAFG00845028394, c34af : MYD88 : En:ENSCAFG00845029799, c4e35 : TLR2 : En:ENSCAFG00845009391, c60b7 : TLR4 : En:ENSCAFG00845012026, c7a67 : TLR9 : En:ENSCAFG00845030683, cf29a : IKBKE : En:ENSCAFG00845028469, d29f1 : TLR5 : En:ENSCAFG00845019169, d73da : IRF3 : En:ENSCAFG00845023315, dbbe5 : TICAM1 : En:ENSCAFG00845014291, dfe68 : TLR7 : En:ENSCAFG00845028303, e6ace : TOLLIP : En:ENSCAFG00845008798, e72f4 : TIRAP : En:ENSCAFG00845009385, e79ac : TRAF3 : En:ENSCAFG00845016806, e8fc6 : MAPK1 : En:ENSCAFG00845026389, eb2e7 : NFKB1 : En:ENSCAFG00845025570, ebf1d : TLR3 : En:ENSCAFG00845019801, f5109 : IRF7 : En:ENSCAFG00845017064, f9d8c : TRAF6 : En:ENSCAFG00845020292, fba34 : TLR1 : En:ENSCAFG00845004950, fd993 : IKBKB : En:ENSCAFG00845006197, fecbf : TIRAP : En:ENSCAFG00845009385, be0a4 : MYD88 : En:ENSCAFG00845029799, d139b : MYD88 : En:ENSCAFG00845029799, ae0e5 : CHUK : En:ENSCAFG00845016257, deb46 : IKBKG : En:ENSCAFG00845029634]	[]	[a4ca6 : TICAM2 : En:ENSG00000243414, b7dd9 : TLR6 : En:ENSG00000174130]	[]	[]
TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition (WP3859)	89.0	19	17	0	0	2	0	[aa28a : RUNX2 : En:ENSCAFG00845012369, bc048 : CDH16 : En:ENSCAFG00845010781, bca32 : CDH2 : En:ENSCAFG00845012116, bf323 : CDH1 : En:ENSCAFG00845010704, c0bc3 : TNC : En:ENSCAFG00845010582, cd72c : ERK : En:ENSCAFG00845012188, ceff3 : SMAD3 : En:ENSCAFG00845016639, cffb6 : SMAD4 : En:ENSCAFG00845003229, d3f43 : ID1 : En:ENSCAFG00845018646, e213a : MAPK1 : En:ENSCAFG00845026389, e588e : FN1 : En:ENSCAFG00845021985, e61cb : SNAI1 : En:ENSCAFG00845025916, e7aaa : CDH6 : En:ENSCAFG00845002783, e80c5 : VIM : En:ENSCAFG00845013892, eb8a1 : SMAD2 : En:ENSCAFG00845002338, eebfe : SNAI2 : En:ENSCAFG00845028533, fe4d6 : AKT1 : En:ENSCAFG00845021825]	[]	[]	[bb463 : PI3K : S:P91634, ed2da : TGF-B : S:P01137]	[]
ERK pathway in Huntington's disease (WP3853)	100.0	15	15	0	0	0	0	[a8342 : CREB1 : En:ENSCAFG00845022020, a985e : CASP7 : En:ENSCAFG00845030351, ac1a0 : HRAS : En:ENSCAFG00845029661, b53f6 : CASP3 : En:ENSCAFG00845015288, b5ee4 : NTRK2 : En:ENSCAFG00845005371, bfd86 : RPS6KA5 : En:ENSCAFG00845013465, cb8c7 : GRM1 : En:ENSCAFG00845013661, d195f : ELK1 : En:ENSCAFG00845030612, d2540 : MAPK1 : En:ENSCAFG00845026389, d6f7a : BDNF : En:ENSCAFG00845017969, dffbc : HTT : En:ENSCAFG00845011174, ed471 : EGF : En:ENSCAFG00845030111, edccd : EGFR : En:ENSCAFG00845011396, f9846 : RAF1 : En:ENSCAFG00845028676, fc03f : MAP2K7 : En:ENSCAFG00845028690]	[]	[]	[]	[]
Trans-sulfuration and one-carbon metabolism (WP2525)	100.0	39	39	0	0	0	0	[ada5a : PHGDH : En:ENSCAFG00845008609, cbdb4 : PSAT1 : En:ENSCAFG00845008158, b0545 : MAT2B : En:ENSCAFG00845000389, bce4a : MAT1A : En:ENSCAFG00845014891, e2d4a : MAT2A : En:ENSCAFG00845014310, d96ea : DNMT1 : En:ENSCAFG00845018246, a817c : DNMT3A : En:ENSCAFG00845026173, b8b23 : DNMT3B : En:ENSCAFG00845022122, c096e : DNMT3L : En:ENSCAFG00845019683, d5390 : PSPH : En:ENSCAFG00845012615, d83d6 : AHCY : En:ENSCAFG00845015412, f4856 : AHCYL1 : En:ENSCAFG00845002325, d1c8e : AHCYL2 : En:ENSCAFG00845020537, f3f25 : SHMT1 : En:ENSCAFG00845020125, eaffe : SHMT2 : En:ENSCAFG00845010365, b1f49 : AMT : En:ENSCAFG00845009331, dbec9 : TYMS : En:ENSCAFG00845001914, cc435 : DHFR : En:ENSCAFG00845018883, deff5 : DHFRL1 : En:ENSCAFG00845018883, ede8f : MTHFD1 : En:ENSCAFG00845002014, b65c7 : MTHFD2 : En:ENSCAFG00845021709, ee845 : MTHFD2L : En:ENSCAFG00845006423, c4edc : MTHFD1L : En:ENSCAFG00845020116, df127 : MTHFD1L : En:ENSCAFG00845018883, b0822 : MTHFD1 : En:ENSCAFG00845002014, a2351 : MTHFD2 : En:ENSCAFG00845021709, f4e3a : MTHFD2L : En:ENSCAFG00845006423, dc1c5 : MTR : En:ENSCAFG00845002493, df156 : BHMT : En:ENSCAFG00845007347, f6246 : SHMT1 : En:ENSCAFG00845020125, eead7 : SHMT2 : En:ENSCAFG00845010365, e8b31 : AMT : En:ENSCAFG00845009331, a6e07 : MTHFR : En:ENSCAFG00845002133, cead8 : CBS : En:ENSCAFG00845017169, de851 : CTH : En:ENSCAFG00845012905, e849a : GSS : En:ENSCAFG00845017262, b0eb7 : GCLC : En:ENSCAFG00845010300, c0343 : GCLM : En:ENSCAFG00845015741, d8d9c : GSS : En:ENSCAFG00845017262]	[]	[]	[]	[]
Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling (WP3850)	88.0	45	40	0	1	3	1	[a169c : GSK3B : En:ENSCAFG00845017754, a2d31 : PIK3CG : En:ENSCAFG00845026701, a4cc9 : SMAD3 : En:ENSCAFG00845016639, a531f : 4EPB : En:ENSCAFG00845030609, a5550 : EIF2B2 : En:ENSCAFG00845014894, a8bb6 : WASL : En:ENSCAFG00845006059, b0088 : PPARGC1A : En:ENSCAFG00845008311, b3463 : SMAD2 : En:ENSCAFG00845002338, b62b2 : PRKAB1 : En:ENSCAFG00845028956, ba0fb : MSTN : En:ENSCAFG00845024446, bb118 : MLST8 : En:ENSCAFG00845004640, bd3fb : TWEAK : En:ENSCAFG00845010584, c0520 : AKT1 : En:ENSCAFG00845021825, c7546 : ITGB1 : En:ENSCAFG00845002947, c7b23 : NEB : En:ENSCAFG00845009157, c7b3c : FBXO32 : En:ENSCAFG00845009971, ca5fb : AKT1S1 : En:ENSCAFG00845020448, cc7e6 : TNFrec : En:ENSCAFG00845029433, cd260 : TRIM63 : En:ENSCAFG00845013202, ceb96 : IRS1 : En:ENSCAFG00845015145, d13f3 : PLD1 : En:ENSCAFG00845024801, d3cde : TNFrec : En:ENSCAFG00845029433, d6492 : ILK : En:ENSCAFG00845008689, dbe54 : PDK1 : En:ENSCAFG00845028798, e232e : MTOR : En:ENSCAFG00845002541, ef7f5 : RPS6KB1 : En:ENSCAFG00845026236, efc0d : PRKAB1 : En:ENSCAFG00845028956, f2f0d : PTEN : En:ENSCAFG00845029443, f5259 : IGF1R : En:ENSCAFG00845001742, f8fb6 : RPTOR : En:ENSCAFG00845012286, f9c43 : IGF1 : En:ENSCAFG00845009366, fad48 : DEPTOR : En:ENSCAFG00845007215, fbd9b : IGFBP5 : En:ENSCAFG00845024936, fca28 : ACVR2B : En:ENSCAFG00845030040, fea9d : NFKB1 : En:ENSCAFG00845025570, c2a5c : MTOR : En:ENSCAFG00845002541, f5051 : MLST8 : En:ENSCAFG00845004640, e1ccf : MAPKAP1 : En:ENSCAFG00845008783, c6e5f : RICTOR : En:ENSCAFG00845003291, a3b41 : MTOR : En:ENSCAFG00845002541]	[]	[c90fd : LC3 : En:ENSG00000101460]	[efb74 : TNF : Ec:ENSG00000228978, f58ce : TNF : En:ENSG00000228978, f6d67 : JNK : S:A0A087WVY6]	[b2305 : FoxO  : :]
TLR4 signaling and tolerance (WP3851)	100.0	32	32	0	0	0	0	[a0b06 : IKBKE : En:ENSCAFG00845028469, a30a7 : TNF : En:ENSCAFG00845010558, a4368 : TIRAP : En:ENSCAFG00845009385, a61ef : IRF3 : En:ENSCAFG00845023315, a6a9d : IRAK1 : En:ENSCAFG00845027126, abfb9 : TIRAP : En:ENSCAFG00845009385, aff65 : IRAK3 : En:ENSCAFG00845012698, b03d0 : TRAF6 : En:ENSCAFG00845020292, b2df5 : CHUK : En:ENSCAFG00845016257, b39af : TRIF : En:ENSCAFG00845014291, b4cdb : MAP3K7 : En:ENSCAFG00845008051, bf608 : MYD88 : En:ENSCAFG00845029799, bfbbd : IKBKB : En:ENSCAFG00845006197, c15d0 : TRAF3 : En:ENSCAFG00845016806, c3663 : NFKB1 : En:ENSCAFG00845025570, c450b : TBK1 : En:ENSCAFG00845011038, c994a : CXCL8 : En:ENSCAFG00845006275, d39f4 : RIPK1 : En:ENSCAFG00845017400, db475 : IFNB1 : En:ENSCAFG00845016293, e9204 : TAB2 : En:ENSCAFG00845018045, ea0a5 : TRAM1 : En:ENSCAFG00845026170, f4c59 : TLR4 : En:ENSCAFG00845012026, f7438 : IKBKG : En:ENSCAFG00845029634, f7627 : TAB1 : En:ENSCAFG00845021610, fb0b1 : IL6 : En:ENSCAFG00845008825, fb80d : INPP5D : En:ENSCAFG00845020969, fbfe5 : IRAK4 : En:ENSCAFG00845029210, ffc05 : NFKBIA : En:ENSCAFG00845002047, d20a5 : IRF3 : En:ENSCAFG00845023315, c6225 : NFKB1 : En:ENSCAFG00845025570, f71c5 : IRF7 : En:ENSCAFG00845017064, fb440 : IRF7 : En:ENSCAFG00845017064]	[]	[]	[]	[]
ATM signaling pathway (WP2516)	100.0	49	49	0	0	0	0	[ed2e6 : TTC28 : En:ENSCAFG00845030072, d12a1 : CDC25A : En:ENSCAFG00845007301, ffa91 : Cyclin B : En:ENSCAFG00845020051, e19a3 : GADD45A : En:ENSCAFG00845014040, ee34e : CREB1 : En:ENSCAFG00845022020, c552b : p21 : En:ENSCAFG00845009606, ed559 : TP73 : En:ENSCAFG00845020265, b6896 : IKBKG : En:ENSCAFG00845029634, d1775 : CDC25C : En:ENSCAFG00845020101, b6c07 : SMC1A : En:ENSCAFG00845029049, a4eab : AP3B2 : En:ENSCAFG00845003752, aa362 : CDK1 : En:ENSCAFG00845002973, c6daf : ATM : En:ENSCAFG00845003472, ce4b5 : H2AX : En:ENSCAFG00845000497, c46cc : RAD9A : En:ENSCAFG00845010617, afc0e : PIDD : En:ENSCAFG00845006388, c079d : RAD51 : En:ENSCAFG00845028730, c332a : TLK1 : En:ENSCAFG00845026655, a92fb : CDK1 : En:ENSCAFG00845002973, ef6e7 : NFKBIA : En:ENSCAFG00845002047, b1ae8 : RIPK1 : En:ENSCAFG00845017400, fb62b : CCNE1 : En:ENSCAFG00845001129, e7db6 : ABL1 : En:ENSCAFG00845020595, f80b9 : CHEK1 : En:ENSCAFG00845010598, e795d : BRCA1 : En:ENSCAFG00845006070, c722f : MAPK9 : En:ENSCAFG00845006710, a7664 : FANCD2 : En:ENSCAFG00845008276, ad995 : MDM4 : En:ENSCAFG00845023369, d5bed : TP53 : En:ENSCAFG00845024647, dc880 : MDM2 : En:ENSCAFG00845016387, d72c4 : CDK2 : En:ENSCAFG00845005902, a1e93 : MDC1 : En:ENSCAFG00845007833, e417c : CRADD : En:ENSCAFG00845021328, bacbc : CASP2 : En:ENSCAFG00845017207, fa9dc : ATF2 : En:ENSCAFG00845017708, dd7fb : BID : En:ENSCAFG00845030659, c6362 : JUN : En:ENSCAFG00845006541, b9d0c : TP53BP1 : En:ENSCAFG00845023383, dd224 : ATM : En:ENSCAFG00845003472, eaa4a : ATM : En:ENSCAFG00845003472, ae34b : ATM : En:ENSCAFG00845003472, a80c3 : MRE11 : En:ENSCAFG00845020248, dfdcc : NBN : En:ENSCAFG00845019442, f97a1 : RAD50 : En:ENSCAFG00845010682, ea9cc : CDK2 : En:ENSCAFG00845005902, fb8fa : MDM2 : En:ENSCAFG00845016387, da313 : RAD50 : En:ENSCAFG00845010682, beb86 : MRE11 : En:ENSCAFG00845020248, fbd96 : NBN : En:ENSCAFG00845019442]	[]	[]	[]	[]
MAPK and NFkB signaling pathways inhibited by Yersinia YopJ (WP3849)	100.0	15	15	0	0	0	0	[b2336 : MAP3K14 : En:ENSCAFG00845005731, bb47a : MAP3K1 : En:ENSCAFG00845028679, c1145 : MAPK1 : En:ENSCAFG00845026389, c3648 : IKBKG : En:ENSCAFG00845029634, cd706 : IKBKB : En:ENSCAFG00845006197, e09d9 : NFKBIA : En:ENSCAFG00845002047, e6d5a : TRAF6 : En:ENSCAFG00845020292, e862f : CHUK : En:ENSCAFG00845016257, e9e7d : RAF1 : En:ENSCAFG00845028676, f1c52 : NFKB1 : En:ENSCAFG00845025570, f3b43 : RRAS : En:ENSCAFG00845023497, fd3a2 : MAP2K6 : En:ENSCAFG00845005385, da627 : NFKBIA : En:ENSCAFG00845002047, ab1d9 : NFKB1 : En:ENSCAFG00845025570, e36be : MAPK1 : En:ENSCAFG00845026389]	[]	[]	[]	[]
MAPK cascade (WP422)	97.0	35	34	0	0	0	1	[a66 : MAPK14 : En:ENSCAFG00845008249, a80 : JUN : En:ENSCAFG00845006541, aa7 : NRAS : En:ENSCAFG00845026380, b61 : MAP2K7 : En:ENSCAFG00845028690, b86 : MAP3K3 : En:ENSCAFG00845019265, c37 : MAP3K1 : En:ENSCAFG00845028679, c75 : ELK1 : En:ENSCAFG00845030612, c80 : MAP2 : En:ENSCAFG00845024022, c82 : MAP2K4 : En:ENSCAFG00845003515, c98 : HRAS : En:ENSCAFG00845029661, c9d : MAP3K12 : En:ENSCAFG00845019204, d09 : MAPK10 : En:ENSCAFG00845023201, d43 : MBP : En:ENSCAFG00845000353, d6e : MAPK12 : En:ENSCAFG00845005996, e5d : MAP2K6 : En:ENSCAFG00845005385, e79 : SIPA1 : En:ENSCAFG00845019235, ead : RASA3 : En:ENSCAFG00845027619, ec8 : RRAS : En:ENSCAFG00845023497, f07 : KRAS : En:ENSCAFG00845026771, f29 : MAP3K2 : En:ENSCAFG00845022523, f9a : MAP2K3 : En:ENSCAFG00845026332, fca : MAP2K4 : En:ENSCAFG00845003515, fe4 : PLCB3 : En:ENSCAFG00845030670, c2ed0 : GRB2 : En:ENSCAFG00845026938, e7291 : SOS2 : En:ENSCAFG00845002710, e15b9 : SOS1 : En:ENSCAFG00845022915, b6864 : ARAF : En:ENSCAFG00845030502, b5f8c : BRAF : En:ENSCAFG00845031038, e6234 : RAF1 : En:ENSCAFG00845028676, d97f2 : MAP2K1 : En:ENSCAFG00845015371, b2636 : MAPK1 : En:ENSCAFG00845026389, a14c8 : MAPK3 : En:ENSCAFG00845012188, d9a68 : MP1 : En:ENSCAFG00845013117, afbd9 : MAP2K2 : En:ENSCAFG00845006651]	[]	[]	[]	[ea4 : RapGAPII : :]
Oxidative stress response (WP408)	87.0	33	29	0	4	0	0	[a22 : MGST1 : En:ENSCAFG00845019512, a52 : SP1 : En:ENSCAFG00845019670, a58 : SOD2 : En:ENSCAFG00845001754, a62 : NFKB1 : En:ENSCAFG00845025570, ade : NFIX : En:ENSCAFG00845030565, af67f : NOX1 : En:ENSCAFG00845016545, b03 : MAPK10 : En:ENSCAFG00845023201, b0b : NFE2L2 : En:ENSCAFG00845020022, b22 : GCLC : En:ENSCAFG00845010300, b34 : HMOX1 : En:ENSCAFG00845009778, b50 : MAPK14 : En:ENSCAFG00845008249, c16 : TXNRD2 : En:ENSCAFG00845028764, c1c : FOS : En:ENSCAFG00845015304, c57 : CAT : En:ENSCAFG00845024098, d40 : CYP1A1 : En:ENSCAFG00845017370, d54 : JUNB : En:ENSCAFG00845015989, dca : SOD3 : En:ENSCAFG00845007800, de0 : GPX1 : En:ENSCAFG00845027003, dfee7 : NOX4 : En:ENSCAFG00845025676, e21 : XDH : En:ENSCAFG00845012424, e42 : TXNRD1 : En:ENSCAFG00845006566, e75 : GPX3 : En:ENSCAFG00845005989, f89 : MAOA : En:ENSCAFG00845027245, fbb : GSR : En:ENSCAFG00845016475, fed : NQO1 : En:ENSCAFG00845009149, ffa : SOD1 : En:ENSCAFG00845022725, bc5f5 : CYBB : En:ENSCAFG00845023727, c881c : NOX3 : En:ENSCAFG00845000506, bc511 : NOX5 : En:ENSCAFG00845020023]	[]	[aa7 : MT1X : L:4501, d80 : GSTT2 : L:2953, ed6 : UGT1A6 : L:54578, fdc : TXN2 : L:25828]	[]	[]
Eukaryotic transcription initiation (WP405)	92.0	41	38	0	3	0	0	[a06 : POLR2A : En:ENSCAFG00845022622, a16 : POLR3B : En:ENSCAFG00845013006, a8e : CDK7 : En:ENSCAFG00845012080, a94 : GTF2A2 : En:ENSCAFG00845025548, aa4 : ILK : En:ENSCAFG00845008689, ac8 : GTF2F2 : En:ENSCAFG00845009386, b1a : GTF2B : En:ENSCAFG00845018664, b1b : POLR2K : En:ENSCAFG00845002350, bb9 : POLR3K : En:ENSCAFG00845001291, be4 : TAF12 : En:ENSCAFG00845008377, c4f : GTF2H2 : En:ENSCAFG00845012879, c6f : TBP : En:ENSCAFG00845023066, c74 : POLR2B : En:ENSCAFG00845014082, c7c : POLR2E : En:ENSCAFG00845013457, cb0 : POLR2C : En:ENSCAFG00845003162, ccb : ERCC3 : En:ENSCAFG00845022679, cd9 : POLR3H : En:ENSCAFG00845016808, cf5 : GTF2H4 : En:ENSCAFG00845008726, d3f : POLR1E : En:ENSCAFG00845013690, d6a : GTF2H3 : En:ENSCAFG00845017053, d9c : TAF5 : En:ENSCAFG00845027221, dbe : POLR2G : En:ENSCAFG00845008221, e6a : POLR1B : En:ENSCAFG00845010775, e75 : POLR3D : En:ENSCAFG00845024956, eb1 : ERCC2 : En:ENSCAFG00845005380, eb2 : POLR2I : En:ENSCAFG00845000395, eca : GTF2H1 : En:ENSCAFG00845016048, f15 : POLR2J : En:ENSCAFG00845004740, f18 : TAF6 : En:ENSCAFG00845002570, f29 : POLR1A : En:ENSCAFG00845013628, f36 : GTF2E1 : En:ENSCAFG00845019430, f38 : CCNH : En:ENSCAFG00845018630, f41 : POLR3E : En:ENSCAFG00845002454, f4a : POLR2H : En:ENSCAFG00845028415, fad : TAF9 : En:ENSCAFG00845012450, fb2 : MNAT1 : En:ENSCAFG00845022729, fcb : GTF2E2 : En:ENSCAFG00845016703, fe2 : TAF7 : En:ENSCAFG00845003147]	[]	[d35 : TAF13 : L:6884, f75 : POLR1D : L:51082, fcf : POLR2F : L:5435]	[]	[]
